0_to_6_month_mean_count_penalised_1.5x,0_to_6_month_mean_count_penalised_2x,0_to_6_month_mean_count_penalised_3x,0_to_6_month_mean_count_penalised_5x,0_to_9_month_mean,0_to_9_month_median,0_to_9_month_weighted,0_to_9_month_rat_diff_av,0_to_9_month_sd,0_to_9_month_count,0_to_9_month_mean_count_penalised_2x,0_to_1_year_mean,0_to_1_year_median,0_to_1_year_weighted,0_to_1_year_rat_diff_av,0_to_1_year_sd_adj,0_to_1_year_sd_diff,0_to_1_year_count,0_to_1_year_wd_percent,0_to_1_year_mean_count_penalised_1x,0_to_1_year_mean_count_penalised_1.5x,0_to_1_year_mean_count_penalised_2x,0_to_1_year_mean_count_penalised_3x,0_to_1_year_mean_count_penalised_5x,0_to_1_year_mean_count_penalised_10x,0_to_15_month_mean,0_to_15_month_median,0_to_15_month_weighted,0_to_15_month_rat_diff_av,0_to_15_month_sd,0_to_15_month_count,0_to_15_month_mean_count_penalised_2x,0_to_18_month_mean,0_to_18_month_median,0_to_18_month_weighted,0_to_18_month_rat_diff_av,0_to_18_month_sd,0_to_18_month_count,0_to_18_month_mean_count_penalised_2x,0_to_21_month_mean,0_to_21_month_median,0_to_21_month_weighted,0_to_21_month_rat_diff_av,0_to_21_month_sd
73.18826298,73.26043176,73.40476933,73.69344447,73.12789182,72.67067373,73.05775745,-0.410278508,2.543133173,61,73.38396558,73.23552565,72.88984116,73.12981547,-0.338665098,2.587877343,2.594746203,67,0.0,73.35769509,73.41877981,73.47986453,73.60203398,73.84637287,74.45722009,73.23955467,73.42293598,73.18338966,-0.485300162,2.612317602,96,73.44367881,73.47073428,73.62112314,73.2359276,-0.267775843,2.720377977,118,73.6548492,73.57995885,73.69693068,73.30136399,-0.177583706,2.799666904
73.52362296,73.60077463,73.75507798,74.06368468,73.43622306,73.03932873,73.24632687,-0.4002913,2.834814967,61,73.69229682,73.41676132,73.08016539,73.31693163,-0.442308196,2.755622866,2.739998461,66,0.03030303,73.53985281,73.60139856,73.66294431,73.7860358,74.03221878,74.64767623,73.74714764,73.28470764,73.38191073,-0.164656854,3.01162417,90,73.95796615,73.78793437,73.45460794,73.49483123,-0.101112087,2.934677182,112,73.97691661,73.75370754,73.44098741,73.55097327,-0.145188893,2.939890727
73.39404369,73.46338122,73.60205627,73.87940637,73.38766113,73.36460796,73.32884504,-0.04953215,2.363465253,77,73.61558228,73.34255685,73.3634595,73.35192905,-0.100629597,2.339685312,2.357617163,81,0.012345679,73.45366796,73.50922351,73.56477907,73.67589018,73.8981124,74.45366796,73.34223636,73.30809763,73.34600122,-0.168489368,2.449656566,113,73.53038053,73.41076801,73.30186125,73.34754293,-0.106820335,2.434150735,128,73.58754471,73.46850819,73.33414506,73.37678158,-0.043332535,2.432345577
72.03326303,72.10698401,72.25442596,72.54930988,71.86329614,72.00341707,72.07272577,0.342774372,2.666514958,73,72.09737843,71.86451436,72.00341707,71.97237806,0.360854459,2.60406249,2.616282276,79,0.0,71.97702315,72.03327755,72.08953194,72.20204073,72.42705831,72.98960226,71.82372711,71.72127154,71.92081913,0.42451628,2.796492934,101,72.02273455,71.65516586,71.38486418,71.87449445,0.197107135,2.75564391,140,71.82419671,71.58563022,71.49422542,71.78741472,0.049984893,2.737778888
73.88457401,73.96568472,74.12790614,74.45234898,73.63534756,73.69004725,73.33520081,-0.676846911,3.245630326,55,73.9050275,73.69318626,73.79902729,73.48105946,-0.59824733,3.171365656,3.195897388,60,0.0,73.82228571,73.88683543,73.95138515,74.0804846,74.33868349,74.98418071,74.26920753,74.51646417,73.65354866,0.100438597,3.081341769,84,74.48742542,73.94863034,73.83909075,73.80738761,-0.10103367,2.950282626,114,74.13594751,73.8980496,73.75026434,73.83931237,-0.176770792,2.899652855
72.81569936,72.88942034,73.0368623,73.33174621,73.08431943,73.04707415,72.95148833,0.137443296,2.619722748,66,73.33050241,72.86038237,72.73816138,72.92347974,-0.073216838,2.573379652,2.580077448,77,0.012987013,72.97434295,73.03132323,73.08830352,73.2022641,73.43018525,73.99998813,73.0367931,72.73816138,72.93008771,0.178664997,2.740442595,99,73.23780067,72.88633964,72.70847435,72.93490042,0.061457499,2.751996476,131,73.06108045,72.95863966,72.87706182,72.93363723,0.123761096,2.752856332
73.23491681,73.30634538,73.44920252,73.73491681,72.98980645,72.54679024,73.02647131,0.233558372,2.666549815,65,73.23787592,72.96135672,72.55577554,73.01685342,0.267000164,2.533902422,2.555262585,80,0.0,73.07316012,73.12906182,73.18496352,73.29676692,73.52037372,74.07939071,72.96745419,72.55981488,72.97458613,0.284891657,2.581744642,91,73.17711116,72.8202532,72.55173619,72.95282863,0.18456518,2.603506394,123,73.00058713,72.66355572,72.46258952,72.90442725,0.022712522,2.569790156
73.09145941,73.18595053,73.37493276,73.75289724,73.11380249,73.39105046,72.81092502,0.025314157,2.934994458,35,73.45186419,73.11380249,73.39105046,72.92223128,0.025314157,2.934994458,2.980126601,35,0.057142857,73.28283334,73.36734877,73.45186419,73.62089504,73.95895675,74.804111,72.82107862,72.99536618,72.95845672,-0.390929965,2.88262276,43,73.12607576,72.89849047,73.10837722,72.92101172,-0.747068218,2.550613046,66,73.14467345,73.37307605,73.40713882,72.97866573,-0.58053902,2.725494483
73.45636885,73.53445573,73.69062949,74.00297702,73.45708624,72.8424851,73.25487228,0.736918425,3.476779533,57,73.72199271,73.4180859,72.81354782,73.32661495,0.74505799,3.338829944,3.395702417,63,0.0,73.54407405,73.60706813,73.67006221,73.79605037,74.04802668,74.67796747,72.83342441,72.52088857,73.21946906,0.13685311,3.403598418,82,73.05428746,72.8881678,72.57752207,73.1208488,0.073511113,3.433938541,104,73.08428393,72.85137431,72.46425507,73.04888756,0.078594428,3.413041875
74.59726963,74.68565798,74.86243467,75.21598806,74.58733619,74.1729151,74.21289187,-0.234291086,3.081839626,53,74.86205732,74.50032908,74.1729151,74.33835409,-0.27832502,2.913993447,2.927289189,65,0.0,74.62436381,74.68638118,74.74839854,74.87243328,75.12050275,75.74067642,74.74464936,74.74190479,74.4373985,0.04591012,2.793561696,78,74.97110476,74.66647896,74.54940655,74.52336704,0.154621363,2.756412888,91,74.87613593,74.54660206,74.2151501,74.54858971,0.208750706,2.662157867
73.29076685,73.37296634,73.53736533,73.8661633,72.55039829,72.74988274,72.94506959,-0.025750479,2.454156652,57,72.81530476,72.58400579,72.84418092,72.77054555,-0.048613521,2.662315495,2.704429936,66,0.0,72.70709728,72.76864303,72.83018877,72.95328027,73.19946325,73.8149207,72.63592835,73.01767143,72.70296578,-0.060172357,2.605099277,82,72.8567914,72.76169274,73.07522796,72.70846432,0.071977952,2.78273877,111,72.95152434,72.7376045,72.96011491,72.71433737,0.108435453,2.738608804
74.57092702,74.67092702,74.87092702,75.27092702,74.24891659,73.95061512,74.43873679,-0.03184064,2.804383904,42,74.55752329,74.13385222,73.64194034,74.30612419,-0.213879617,2.670546909,2.74466026,51,0.0,74.27388023,74.34389424,74.41390824,74.55393625,74.83399227,75.53413231,74.27088809,73.91350807,74.2452283,-0.136834361,2.615205204,65,74.51895756,74.32177333,74.00587647,74.27254354,-0.114247571,2.573002034,86,74.53743888,74.42168564,74.26126218,74.29269346,-0.186337308,2.579035065
73.74086058,73.825376,73.99440685,74.33246855,73.16485021,73.30392383,73.37732461,0.197772135,2.417692535,54,73.43701574,73.20684843,73.28245728,73.29214467,0.239686905,2.377276992,2.403270684,65,0.0,73.33088317,73.39290053,73.4549179,73.57895264,73.8270221,74.44719578,73.32926658,73.26334423,73.27557014,0.407793232,2.588676471,82,73.55012963,73.02061252,73.09914587,73.22801845,0.053179821,2.697249059,112,73.20959475,73.09846456,73.16005277,73.17218928,0.038389001,2.647880377
71.85208588,71.91890119,72.05253181,72.31979305,71.28768221,71.00439839,71.47771168,0.501858267,2.934589525,88,71.50088292,71.31063933,71.00439839,71.40098026,0.548775139,2.883090651,2.877934403,94,0.0,71.41378145,71.46535251,71.51692357,71.6200657,71.82634995,72.34206057,71.07583385,70.92482038,71.33270332,0.385726389,2.824395329,128,71.25261055,70.94818711,70.92369604,71.24556234,0.262446857,2.757984268,157,71.10780449,70.82715695,70.76580371,71.14648525,0.113467854,2.729265027
75.97601346,76.08781686,76.31142366,76.75863726,75.27460029,74.92534919,75.36398372,1.251413238,2.757743053,34,75.61759746,75.23195233,74.81670482,75.30751729,1.260750974,2.673069202,2.727093689,38,0.026315789,75.39417376,75.47528447,75.55639518,75.7186166,76.04305944,76.85416655,74.78401477,74.62464294,75.15899881,0.940026299,2.599410102,57,75.04892124,74.08531253,74.01122976,74.92114591,0.26334217,2.874417033,85,74.30224298,74.14085233,73.89028388,74.66489016,0.296585588,3.068240852
73.29374891,73.38078774,73.55486539,73.90302071,73.17083303,73.50344189,73.30723788,0.428821846,2.576203741,51,73.45088905,73.22346067,73.344163,73.27413935,0.515282534,2.679365449,2.701217897,57,0.01754386,73.35591391,73.42214052,73.48836714,73.62082038,73.88572685,74.54799303,73.04689611,72.99536618,73.18806589,0.416219125,2.641624002,79,73.27191369,72.82670522,72.92602428,73.09911744,0.231221621,2.691401952,100,73.02670522,72.83363316,72.89694508,73.01996782,0.200629511,2.727386944
72.88175734,72.96395683,73.12835582,73.4571538,72.68573823,72.50043117,72.68115734,-0.437831938,2.811729219,61,72.94181199,72.69618059,72.53582078,72.68542559,-0.447668375,2.794720057,2.821712017,66,0.0,72.81927208,72.88081782,72.94236357,73.06545506,73.31163804,73.9270955,72.95856574,72.89694508,72.73308154,-0.205571258,2.905635017,85,73.1754962,73.01460876,72.89694508,72.80372088,-0.204698209,2.85900246,110,73.20530127,73.0449459,73.15804451,72.86394061,-0.162021058,2.773367392
74.18860269,74.26575437,74.42005772,74.72866442,73.82158253,73.55481403,73.86612776,-0.023596637,2.762754039,67,74.06592142,73.89715738,73.76377368,73.87422297,0.105579078,2.788113179,2.858009147,75,0.0,74.01262744,74.07036246,74.12809749,74.24356755,74.47450765,75.05185792,74.17458164,73.88833214,73.95786712,0.581369305,2.842764512,97,74.37765087,73.76336953,73.55481403,73.9568085,0.366777811,2.912981189,124,73.94297483,73.59990672,73.41432344,73.87192926,0.152592102,2.989618308
73.22065531,73.30176602,73.46398744,73.78843028,73.46269326,72.9743782,73.20971943,0.035321748,3.309513372,52,73.74004335,73.50139747,72.9743782,73.33019216,0.065503267,3.29580394,3.289497281,54,0.0,73.63748024,73.70552162,73.773563,73.90964576,74.18181129,74.86222511,73.14535318,72.62010146,73.35085558,-0.378090039,3.293328093,76,73.37476891,73.3984401,72.99117362,73.28468802,-0.261189868,3.309600789,105,73.59362012,73.64411725,73.28613508,73.3580203,-0.068157871,3.263447286
73.92063148,74.00396482,74.17063148,74.50396482,73.11705064,72.73817254,73.67183116,0.697777977,2.902771665,63,73.36902695,73.04512157,73.09852221,73.37529574,0.563282505,2.89121211,2.880476749,78,0.012820513,73.15834927,73.21496312,73.27157697,73.38480468,73.61126008,74.1773986,72.78994934,72.67880866,73.20692056,0.140941817,2.805316204,104,72.98606548,72.63739658,72.58264519,73.02884656,-0.318259391,2.769546536,139,72.80703436,72.82662208,72.65871597,72.93082577,-0.308513465,2.823853402
74.22855056,74.31075005,74.47514904,74.80394701,73.74699322,73.29913167,73.95853355,-0.136154866,2.694075573,60,74.00519211,73.81467233,73.57563293,73.89622149,-0.081692252,2.733297589,2.775918111,66,0.015151515,73.93776382,73.99930957,74.06085531,74.18394681,74.43012979,75.04558724,73.81816884,73.44335617,73.87019994,-0.157781395,2.625987565,94,74.02445309,73.87279368,73.57563293,73.8427936,-0.233665206,2.670903191,118,74.0569086,73.95647723,73.61024016,73.88221036,-0.149524995,2.800045764
72.71009993,72.78634921,72.93884778,73.24384492,72.54565961,72.56462913,72.52870329,-0.328122365,2.585161081,66,72.79184259,72.72884175,73.14145344,72.55994555,-0.202997737,2.586951572,2.58868533,77,0.0,72.84280232,72.89978261,72.9567629,73.07072348,73.29864463,73.86844751,72.82124789,73.05708666,72.6051134,-0.255744208,2.613287921,102,73.0192774,72.76583232,72.92461649,72.65880902,-0.365141847,2.539420899,129,72.94192251,72.93421679,72.81110203,72.70039381,-0.226780615,2.634038849
72.22400169,72.3051124,72.46733382,72.79177667,72.68545942,72.99753674,72.0532293,-1.200588983,3.076493179,58,72.94807229,72.92152165,73.12554678,72.38039262,-1.491584622,3.175014344,3.065963342,73,0.0,73.03856279,73.09708337000001,73.15560394,73.27264509,73.50672738,74.09193312,72.92152165,73.12554678,72.56221284,-1.491584622,3.175014344,73,73.15560394,72.92152165,73.12554678,72.65257825,-1.491584622,3.175014344,73,73.15560394,73.47050853,73.51690563,72.7750593,-1.0534996,3.545285448
74.93116792,75.01336741,75.1777664,75.50656438,73.87582024,73.47819352,74.40996537,0.660600417,3.247807231,64,74.12582024,73.88109682,73.45216056,74.16882532,0.680439365,3.070071344,3.064310682,73,0.0,73.99813796,74.05665854,74.11517911,74.23222026,74.46630255,75.05150829,73.69055871,73.39105046,74.00016261,0.493222655,3.03946677,99,73.89156627,73.47036583,73.25206933,73.87213234,0.221235479,3.12215685,127,73.64783714,73.44001549,73.23918482,73.76201737,0.126005228,3.157492582
75.36363291,75.46789011,75.67640453,76.09343335,75.53868798,75.80424956,75.37589046,-0.789749849,3.422322458,41,75.85103551,75.65928344,75.84128249,75.4580641,-0.791163222,3.490035653,3.485204457,56,0.0,75.79291406,75.85972937,75.92654468,76.0601753,76.32743655,76.99558965,76.01012211,75.84128249,75.56238379,-0.558365818,3.608201871,72,76.24582437,76.21178894,75.80424956,75.72604941,-0.401486938,3.860415823,90,76.42260745,76.19227969,75.72599863,75.85534094,-0.453259757,3.765389938
74.17367949,74.25273644,74.41085032,74.72707808,74.10686187,74.05719952,74.12490596,0.131578194,3.108195195,58,74.36947473,74.14860011,74.01518763,74.12869229,0.136890393,3.021138361,3.055079317,65,0.0,74.27263485,74.33465222,74.39666958,74.52070432,74.76877379,75.38894746,73.78545771,73.69170181,74.06699165,-0.398206578,3.013547471,89,73.99745728,74.10046223,73.92925509,74.01280762,-0.264060356,3.088565338,113,74.2886064,74.1537669,73.90940265,74.03918749,-0.232471859,3.014119486
73.87049813,73.96178522,74.14435941,74.50950778,73.28436891,73.20929668,73.54096587,-0.073101883,2.730325475,44,73.58588026,73.21951965,73.12100205,73.39462944,-0.199919349,2.678606772,2.738640946,55,0.0,73.35435962,73.4217796,73.48919959,73.62403956,73.89371951,74.56791937,73.35114179,73.20119496,73.34932598,-0.108633782,2.59013659,69,73.59191349,73.47137334,73.44098741,73.38814209,0.037128529,2.818957695,89,73.68337292,73.45077145,73.53496908,73.40515493,0.01471353,2.750021721
72.90261285,72.9924155,73.1720208,73.53123141,72.84052465,72.69068916,72.79257596,0.008531162,3.096889802,47,73.13225463,72.88366309,72.71709642,72.83530428,0.07295423,3.037199755,3.061213694,53,0.0,73.02102366,73.08970394,73.15838422,73.29574478,73.57046591,74.25726873,72.95512061,72.76175262,72.87879102,0.127642122,3.071548441,74,73.18761589,72.78242651,72.74030183,72.85889523,-0.09386136,3.018273778,106,72.97668368,72.80527923,72.69068916,72.82935923,-0.078541764,2.933150424
74.43197203,74.51530537,74.68197203,75.01530537,73.91329591,73.68306886,74.28255544,0.156508994,2.818757043,58,74.17590877,73.94065964,73.75620182,74.1315435,0.146541255,2.758318381,2.764268253,64,0.015625,74.06565964,74.12815964,74.19065964,74.31565964,74.56565964,75.19065964,73.96733595,73.94188815,74.07810472,0.037982487,2.479485987,93,74.17472629,73.9525839,73.852271,73.9961102,-0.195617965,2.594314157,123,74.13291783,74.00078299,73.947508,73.97343293,-0.153830112,2.651633218
72.77430428,72.84968212,73.00043779,73.30194913,72.52117244,72.47900267,72.6231823,-0.310921982,2.362195284,58,72.7837853,72.67748287,72.52123502,72.63599667,-0.252838282,2.32108255,2.35250954,73,0.0,72.79452401,72.85304459,72.91156516,73.02860631,73.2626886,73.84789434,72.69762629,72.79112691,72.64738047,-0.384937264,2.479811167,98,72.8996568,72.93130148,72.94334407,72.68627439,-0.212485353,2.510795319,117,73.11620154,72.97124149,72.92916455,72.746594,-0.172006659,2.66996337
73.72759999,73.8087107,73.97093212,74.29537496,73.28270509,73.38982742,73.43175314,-0.27822771,2.504507193,60,73.54090398,73.32416365,73.38982742,73.38464606,-0.335380911,2.496740291,2.546260822,68,0.0,73.44543146,73.50606537,73.56669927,73.68796709,73.93050271,74.53684178,73.33853133,73.71624692,73.39795301,-0.709189542,2.52616761,92,73.54704574,73.61661625,73.75171728,73.3838536,-0.835391415,2.839286307,109,73.80818151,73.82511196,73.77655437,73.46573159,-0.883371033,2.954812401
73.02119741,73.09657524,73.24733092,73.54884226,73.37320862,72.508398,73.18055164,0.60224529,3.032216956,64,73.62320862,73.2548533,72.65098823,73.21922595,0.543695772,2.981468001,3.009659523,74,0.0,73.37110094,73.42922476,73.48734858,73.60359622,73.83609149,74.41732969,72.97559305,72.35053552,73.15929748,0.312171992,2.814330184,97,73.17866228,72.80299723,72.29760092,73.08139006,0.110476709,2.842060599,117,72.9878973,72.83853863,72.43488368,73.01759143,0.124784334,2.716486362
74.58109708,74.6622078,74.82442922,75.14887206,74.23683083,73.99775825,74.40186976,0.404532001,3.550834035,54,74.50899635,74.12203399,73.95151353,74.28588654,0.288695608,3.381095755,3.383274614,65,0.0,74.24606872,74.30808609,74.37010345,74.49413819,74.74220766,75.36238133,73.8761137,73.31102198,74.21453396,-0.015761372,3.472803444,90,74.08693221,74.00919773,73.19157876,74.1371967,0.04100417,3.463588056,113,74.1973419,74.08059356,73.70396348,74.11613807,0.083142248,3.356059488
72.71425051,72.78878611,72.93785731,73.23599971,72.92936026,72.55173619,72.79399651,-0.334771972,2.247487374,63,73.18133658,73.04785987,72.59690799,72.89318905,-0.219437262,2.286622297,2.302522029,70,0.0,73.16738273,73.22714416,73.28690559,73.40642845,73.64547418,74.24308848,73.02510569,72.71661437,72.9443434,-0.260703269,2.439695662,99,73.22611325,73.17035671,72.94267344,72.99541667,-0.095790003,2.504776229,124,73.34996202,73.13678104,72.9115345,73.03987361,-0.108949682,2.630959913
73.20109731,73.28220802,73.44442944,73.76887229,72.84422913,72.64219018,72.81652731,-0.462250975,2.712790787,60,73.10242802,72.91708161,72.72625954,72.83157299,-0.445495846,2.624471962,2.641422832,75,0.0,73.03255166,73.09028669,73.14802172,73.26349177,73.49443188,74.07178215,73.10355563,72.89095453,72.89284353,-0.34928649,2.503456297,97,73.30662486,73.27526054,72.97422445,72.99452727,-0.203550983,2.491335049,112,73.46424277,73.23177709,72.98481269,73.0500318,-0.343840761,2.51005913
74.02564114,74.11267996,74.28675762,74.63491293,74.09360842,73.42322718,73.85737374,-0.936516294,2.835201754,63,74.34558474,74.24997895,73.69004725,74.02536256,-0.886410289,2.794615872,2.773567212,75,0.013333333,74.36544901,74.42318403,74.48091906,74.59638911,74.82732922,75.40467949,74.48739565,73.84647567,74.21675577,-0.804012001,3.094785388,100,74.68739565,74.68220305,74.00258866,74.31385004,-0.659875265,3.314836496,126,74.86037721,75.02610246,74.65365913,74.46412027,-0.191293307,3.477161284
74.40037201,74.49017466,74.66977996,75.02899057,73.85776825,73.78033723,73.81224294,-0.913088209,2.450031537,50,74.14061096,73.9988217,73.81848655,73.87625559,-1.143752047,2.609989205,2.713333998,68,0.0,74.12008952,74.18072342,74.24135733,74.36262514,74.60516077,75.21149983,74.11755533,74.21893955,73.95552921,-1.121766741,2.701540363,73,74.35163762,74.54833615,74.7649697,74.04818331,-0.855513818,3.029875928,88,74.76153686,74.80508705,74.85293278,74.21216313,-0.617522636,3.237048233
72.31751636,72.38685388,72.52552893,72.80287903,71.92191971,71.78427308,71.85367119,-0.785848452,2.33381388,70,72.16096544,71.99010224,71.92961038,71.87472632,-0.791704321,2.422018371,2.493663308,80,0.0,72.10190564,72.15780734,72.21370904,72.32551244,72.54911924,73.10813623,72.25631645,72.09403306,71.92007698,-0.614393968,2.570969846,98,72.45834696,72.62823204,72.3468964,72.07741158,-0.250264797,2.908504501,121,72.81005023,72.71831391,72.39713909,72.20629765,-0.13179564,2.882485907
73.18666064,73.25882942,73.40316699,73.69184212,73.42110113,73.32137578,73.41630137,-0.502710806,2.808232937,69,73.66187284,73.42817331,73.32137578,73.42464594,-0.52804476,2.699684163,2.74907029,77,0.0,73.54213389,73.59911418,73.65609447,73.77005504,73.9979762,74.56777908,73.74034777,73.45930762,73.46367781,-0.377924319,2.749604165,101,73.93935521,73.81227389,73.72705609,73.55719156,-0.360499171,2.627154096,122,73.99334539,73.82181415,73.82051213,73.60474868,-0.497063848,2.615553988
73.27238308,73.35144002,73.5095539,73.82578167,73.28376713,73.18184918,73.20146279,-1.410500441,2.912335708,56,73.55102838,73.56910937,73.55048369,73.3054693,-1.407829218,2.971217824,2.98884594,71,0.0,73.68778753,73.74712661,73.8064657,73.92514386,74.16250019,74.75589102,73.82337701,73.64194034,73.42345443,-1.390598165,2.943242961,85,74.04030746,74.54717733,74.63474599,73.68724858,-0.973151862,3.100872844,115,74.73367829,74.67999556,74.82937536,73.93226176,-0.957657065,3.069439414
76.2948228,76.38186163,76.55593928,76.9040946,75.83430638,75.85007623,76.16700258,0.607244147,3.322855843,47,76.12603637,75.71969386,75.66380294,75.97765228,0.559892122,3.22322892,3.231274215,58,0.0,75.85100029,75.91665351,75.98230672,76.11361316,76.37622602,77.03275819,75.41384475,75.14644254,75.79903212,0.374651907,3.290260711,86,75.6295103,75.57569236,75.43733286,75.68764994,0.564517418,3.257277097,109,75.76725761,75.22162711,75.17546352,75.60264247,0.329382489,3.200002995
73.92412254,74.01116137,74.18523903,74.53339434,74.3724588,74.59866315,74.07462907,-0.786004079,3.094959921,47,74.66418879,74.32507115,74.52698479,74.19520902,-0.820966794,3.021456842,3.055258911,50,0.0,74.46649251,74.53720319,74.60791387,74.74933522,75.03217793,75.73928472,74.83247344,74.90112934,74.30719902,-0.235785334,3.128868494,72,75.0681757,74.9010078,74.78609245,74.47879247,-0.050059742,2.974294282,90,75.11182631,74.81182532,74.63380127,74.57006997,-0.157126714,3.030295541
73.69356178,73.76499035,73.9078475,74.19356178,73.54926975,73.17509848,73.37229355,-0.180853969,2.899313544,72,73.78497201,73.64059565,73.33084868,73.48241339,-0.065608499,2.863592089,2.897803373,80,0.0,73.75239905,73.80830074,73.86420244,73.97600584,74.19961264,74.75862964,73.54884634,73.41451398,73.54625056,-0.109966517,2.767189878,109,73.74041159,73.6439085,73.61065166,73.54882269,-0.122116074,2.685118386,132,73.81798615,73.58100225,73.60942879,73.56498959,-0.22744333,2.784380637
72.99225035,73.07033723,73.22651099,73.53885851,72.72990401,72.64494877999999,72.79693396,-0.771970704,2.939432996,62,72.98390427,72.90766504,72.73816138,72.83786221,-0.622051395,3.069261233,3.089648637,67,0.0,73.02983449,73.09091921,73.15200393,73.27417337,73.51851226,74.12935949,73.23600193,73.10881729,72.95122746,-0.351340766,3.024277639,94,73.44228618,73.31524323,73.22630031,73.04367013,-0.316990632,2.854683715,120,73.49781741,73.38842481,73.37167366,73.12774502,-0.231582493,2.804024759
71.28210685,71.35014823,71.48623099,71.75839652,71.17314169,71.07525993,71.08632287,-0.673152967,2.220820479,66,71.41932467,71.35672216,71.27228367,71.141887,-0.603056131,2.321647779,2.311785951,79,0.0,71.46923095,71.52548534,71.58173974,71.69424853,71.91926611,72.48181006,71.51047896,71.52434843,71.22998124,-0.725122821,2.35333754,105,71.70565898,71.78677358,71.63755566,71.34145119,-0.730999233,2.482973813,134,71.95954727,71.8938405,71.78875656,71.47637111,-0.755691014,2.521090186
73.87555995,73.96130924,74.13280783,74.475805,73.80103738,74.13641336,73.39024275,0.070346326,2.939438052,64,74.05103738,73.75596904,74.03756924,73.56382478,0.070403151,2.792513902,2.837471572,73,0.0,73.87301018,73.93153076,73.99005133,74.10709248,74.34117477,74.92638051,73.65109721,73.9821617,73.63170289,0.039060837,2.710619409,95,73.85629288,73.5875313,73.95251311,73.63064804,-0.005820136,2.754036986,119,73.770871,73.54841305,73.94188815,73.63235568,0.020414314,2.726568404
74.30464366,74.38273054,74.5389043,74.85125182,73.81015597,73.69004725,74.05654815,0.169686679,3.059830051,55,74.07983592,73.93623272,73.74813905,74.00212258,0.289267618,3.030385086,3.055800751,60,0.016666667,74.06533216,74.12988188,74.19443161,74.32353105,74.58172994,75.22722717,73.85261138,73.71541964,73.95798832,0.185127432,2.957812405,86,74.06827692,73.69387702,73.69063709,73.879616,-0.120374548,2.960155537,109,73.88544228,73.79835096,73.78069323,73.84111569,-0.088140634,2.879875759
73.35931662,73.43385222,73.58292342,73.88106582,73.51874244,73.26452369,73.34765649,0.288679735,3.157656912,56,73.78600368,73.473065,73.26452369,73.4205222,0.288605283,3.073651701,3.139715334,68,0.0,73.59433282,73.65496672,73.71560063,73.83686844,74.07940407,74.68574313,73.33820128,73.03951333,73.4031302,0.123124706,2.975759537,92,73.5467157,73.13903646,72.91010684,73.36353324,-0.182059394,2.984609457,115,73.32553742,73.19172288,72.8588122,73.29569124,-0.208543237,3.104209233
76.41375023,76.50824135,76.69722359,77.07518806,76.39732355,76.30896531,76.02570422,0.264549188,3.039922289,42,76.70593025,76.1602524,76.17183626,76.15085662,0.134744527,3.133029286,3.188082611,56,0.0,76.29388302,76.36069833,76.42751364,76.56114426,76.8284055,77.49655861,76.19023029,76.04741692,76.18528317,0.290018405,3.407903507,71,76.42758662,76.06774792,75.94432862,76.17363922,0.203574896,3.201249131,86,76.28341346,76.0205613,75.95712937,76.12689918,0.205812169,3.280777496
72.53440917,72.61447324,72.7746014,73.09485771,72.56994409,72.56600326,72.62951627,-3.070283653,2.965444312,54,72.84210961,72.61081506,72.61889567,72.61727216,-3.43154126,2.948379749,3.607680218,62,0.0,72.73781518,72.80131525,72.86481531,72.99181544,73.24581569,73.88081633,73.893307,73.40035703,72.78399135,-2.294572496,4.576886249,71,74.13066333,75.10678496,74.0724118,73.2990507,-0.733133682,5.105508389,90,75.31760347,75.28553291,74.28547742,73.7719304,-0.135300133,4.931147501
75.24459552,75.3246596,75.48478775,75.80504406,75.32277562,75.17876747,75.06438087,-0.220004114,2.825519682,47,75.6145056,75.21928167,75.05657417,75.15174924,-0.364097377,2.806019453,2.807401981,58,0.0,75.35058811,75.41624132,75.48189454,75.61320097,75.87581384,76.532346,75.35099526,74.93438087,75.17098859,-0.389684664,2.76190879,61,75.60706902,75.40022842,75.05657417,75.21623428,-0.252209343,2.979943359,78,75.62668383,75.51022075,75.315722,75.27688345,-0.185807371,3.045391391
74.48756519,74.58379023,74.77624032,75.1611405,74.44467635,74.65109002,74.48272504,-0.729698577,3.009731358,43,74.7496735,74.36063358,74.49208164,74.43241722,-0.943528827,2.860112443,2.962517753,52,0.0,74.49930863,74.56864616,74.63798368,74.77665873,75.05400883,75.74738407,74.73281249,74.77605243,74.45985244,-0.736553132,3.148094959,70,74.97185821,75.1950857,74.96130284,74.6364265,-0.314019435,3.359329694,92,75.40360012,75.25347031,74.98952107,74.78843723,-0.137638027,3.258374416
74.76586992,74.84920325,75.01586992,75.34920325,74.35347657,74.14427005,74.5317367,0.31393591,2.994634645,57,74.61838304,74.312988,74.01053205,74.43666063,0.251045266,2.847826972,2.880140299,64,0.0,74.437988,74.500488,74.562988,74.687988,74.937988,75.562988,74.06863881,73.90856406,74.32626111,-0.09885055,2.904904768,88,74.28183953,74.20847372,73.96224727,74.25531336,-0.104899337,2.799991775,109,74.40003898,74.26925129,74.01053205,74.25926118,0.026439903,2.745814667
