0_to_10_year_mean,0_to_10_year_rat_diff_av,0_to_10_year_count,0_to_10_year_wd_percent,0_to_10_year_sd_adj,0_to_10_year_sd_diff,0_to_10_year_diff_skew,0_to_10_year_shape,0_to_10_year_scale,0_to_10_year_loc,year_minus_0_mean,year_minus_0_sd,year_minus_0_count,year_minus_0_mean_count_penalised_2x,year_minus_1_mean,year_minus_1_sd,year_minus_1_count,year_minus_1_mean_count_penalised_2x,year_minus_2_mean,year_minus_2_sd,year_minus_2_count,year_minus_2_mean_count_penalised_2x,year_minus_3_mean,year_minus_3_sd,year_minus_3_count,year_minus_3_mean_count_penalised_2x,year_minus_4_mean,year_minus_4_count,year_minus_5_mean,year_minus_5_count,year_minus_6_mean,year_minus_7_mean,year_minus_8_mean,year_minus_9_mean,year_minus_10_mean,4_to_6_month_mean,7_to_9_month_mean,10_to_12_month_mean,13_to_15_month_mean,16_to_18_month_mean,19_to_21_month_mean,22_to_24_month_mean,days_since_median_rd,days_since_first_rd
71.65944523,-0.121721852,351,0.0,2.835714664,2.886792926,0.182923087,1.146525899,3.612911759,-2.294176219,71.34800542,3.097103764,77,71.57592657,70.92763291,2.643140504,90,71.13845142,71.49961277,2.790266317,83,71.71914129,71.7890098,2.775765199,54,72.06117532,72.83060807,16,73.41425742,12,74.3412608,,75.10736562,,,71.53158217,71.17769014,71.56915171,70.6182487,70.58083441,71.12782594,70.04870943,740,3136
71.36426316,0.035107399,907,0.001102536,2.668512522,2.696681195,0.428928418,1.912105753,3.813275425,-2.660997199,71.30712363,2.896084372,77,71.53504478,71.87834866,2.761349194,65,72.12641812,71.39222481,2.316285121,80,71.61583161,71.71309849,2.718467434,68,71.95563411,71.02750308,26,70.95975962,87,70.53429269,70.58001578,71.65749312,72.68090796,72.45474891,71.21611795,70.978002,69.86050836,72.03447038,71.18714551,71.56803673,71.43571335,2378,5615
71.13906632,-0.028333112,774,0.00129199,2.372692147,2.399510624,0.186504807,1.157563591,3.010118323,-1.845793177,70.65686897,2.53170991,76,70.8862847,70.35802243,2.29733494,87,70.57244494,70.61689806,2.420934354,74,70.84939334,70.98927187,2.562754768,70,71.22831759,71.25725145,52,70.76034842,87,71.43994875,71.49854922,72.07462362,72.07121659,73.53492173,71.79396754,71.04482243,69.87852867,69.54139451,70.74233692,70.50763322,,1937,4523
71.61927704,-0.041904502,1093,0.001829826,2.902678896,2.895547519,0.034627633,0.572950723,3.154303062,-1.293076901,71.53271969,3.22662695,89,71.74471926,71.59267612,2.501758645,88,71.80587684,72.95777896,2.403834103,73,73.19186125,73.02697902,2.681463649,63,73.27895534,71.56620899,40,71.50778407,105,71.43945401,71.0414687,71.20830755,71.16994348,71.56689499,71.59122444,70.69198067,,70.45773223,71.98632428,71.81421348,73.77000319,2582,5224
70.24930961,0.060377302,965,0.0,2.906759288,2.992827384,0.224061651,1.271496494,3.842421925,-2.349433996,70.67639888,2.96027762,70,70.9154446,70.20718308,3.039448225,84,70.42540097,70.03301122,2.757649539,76,70.26242695,70.64102373,2.450423986,74,70.87351901,70.3902262,64,69.95175889,99,69.71758742,70.25773288,70.22955328,70.53666202,70.57168262,70.89280928,71.06426478,70.18748352,69.42926726,69.98105078,72.70359857,69.75894352,2231,5054
71.13290332,0.064163034,1120,0.0,2.559145874,2.579358307,0.21154133,1.233802418,3.286994019,-1.973296267,71.82218117,2.691873703,89,72.03418075,71.6601171,2.525736632,85,71.87704755,71.53284157,2.453406528,84,71.75105946,70.72024055,2.400483824,80,70.94384735,70.53733639,50,71.00591069,106,70.44404588,70.00061007,71.62894623,71.88788988,72.35779451,72.48699764,70.80097352,,71.9007359,72.20646085,70.75771612,70.01653763,2393,5929
71.94183999,-0.103761678,717,0.0013947,2.413303527,2.442634585,0.153808983,1.055000824,2.996108673,-1.838755473,71.0374103,2.578426046,88,71.25061101,71.65724332,2.192270409,82,71.87810637,71.13454753,2.706222662,82,71.35541058,70.99192308,2.513880798,83,71.2114516,70.81935109,53,72.48801123,74,72.76073712,72.57741562,74.04216609,74.39380399,75.05354136,70.29529126,70.66646928,,72.42936212,71.51913331,71.30112051,,1505,4182
71.86156814,-0.084468105,742,0.001347709,2.479419557,2.490181499,0.346888175,1.643239092,3.40314281,-2.404032091,70.8213636,2.448018468,87,71.03578611,71.74159422,2.513218552,84,71.95981211,71.71787323,2.789055768,65,71.9659427,71.07997028,2.475188491,74,71.31246556,71.6330428,39,71.50670493,101,72.58668647,72.13057016,73.09750446,72.76087678,73.85675692,70.94619867,70.60236901,70.35647953,71.86771212,70.80983587,71.29579449,72.70971512,1862,4579
70.69786672,0.072325635,717,0.0013947,2.594321301,2.602640267,0.115233237,0.925961076,3.097224176,-1.606680391,70.70749493,2.467428577,92,70.91600935,70.1584018,2.607006818,100,70.3584018,70.25830264,2.768568625,87,70.47272515,70.98876951,3.006777379,71,71.22612585,70.1371719,54,70.46744715,85,70.08886005,72.31554567,71.74039528,71.59944855,73.69683378,71.6016088,71.03805355,71.57305173,71.23238386,70.31917645,69.98419606,68.35001298,1447,3804
70.30137482,0.01030772,633,0.001579779,2.587163791,2.610958155,0.400764261,1.816645858,3.65097786,-2.54165953,69.41523026,2.814454907,63,69.66720658,69.89837469,2.432497368,83,70.11790321,69.83178928,2.614442387,49,70.11750357,69.30927534,2.960637406,73,69.54335763,70.23532623,41,69.64158546,84,70.39361915,70.71968599,73.28402756,72.21379965,76.67220184,71.37188707,68.02758938,70.29757234,70.41651066,71.286438,69.34178665,68.36775276,1849,4166
71.97554325,-0.122602359,596,0.001677852,2.661101519,2.655678429,0.237259863,1.311052149,3.435545055,-2.302130268,71.25955059,2.42246172,93,71.46694093,72.17729726,2.895879957,86,72.39296281,71.47812287,2.561094786,80,71.70172967,71.17857846,2.66580012,91,71.38823543,72.03008302,40,71.6650149,78,73.18790874,73.8495298,73.03655155,,,71.07547156,71.95969124,73.30617555,72.2893858,72.0306079,72.27425559,71.70610604,1216,3201
71.53800575,-0.264920784,414,0.004830918,3.20766119,3.300021458,0.025311717,0.510411563,3.5412,-1.549426844,70.60178102,2.992348328,76,70.83119675,71.62039613,3.168048014,87,71.83481864,72.35282951,3.075452561,56,72.62009075,70.0322507,2.801200359,72,70.26795296,73.07022728,45,71.89405219,46,72.78472354,74.46435323,71.75640717,71.68016434,,70.28129145,69.81827396,,71.60821107,71.95768537,71.43653279,74.72461453,946,3557
70.85136579,-0.088373475,282,0.0,2.635319123,2.66049184,0.258942766,1.375874281,3.483103446,-2.336437706,70.15682095,2.655808937,77,70.38474211,70.30450998,2.618644743,83,70.5240385,70.71651994,2.59323895,56,70.98378118,70.84223065,2.938357879,29,71.21362133,70.05537074,6,73.57766859,16,74.83128156,78.90211236,,,,71.43560427,70.48735646,70.03889093,71.64842266,69.47653861,70.01119585,72.73294013,552,2612
71.41979331,-0.410587598,312,0.003205128,2.663800019,2.67070151,0.319423054,1.558290657,3.60419761,-2.830834249,70.00019158,2.710272425,79,70.22520916,70.26974934,2.50940166,89,70.48174892,71.86636466,2.864105026,54,72.13853018,72.9091822,4.515274074,19,73.36801366,71.92120959,22,73.85407629,23,73.97639413,74.95143885,77.4058403,77.2641262,,69.60025635,70.94382423,70.91919935,70.22384011,70.47726227,69.43448896,,575,3269
71.73107329,-0.066279648,1123,0.0,2.843082493,2.881907997,0.219812582,1.258727036,3.690774718,-2.372016909,71.7642562,2.831993511,74,71.99675147,72.14959495,2.825942581,83,72.36912347,71.11900338,2.838616591,69,71.35977509,71.28340567,2.589281863,76,71.51282141,72.90545496,39,72.1894031,70,71.24677754,72.20377743,71.46878213,71.63862686,73.90746103,71.45365243,71.53696596,,73.27659247,73.9299757,71.51900452,70.6948157,2744,5670
72.11969504,-0.087906215,640,0.0,2.2630028,2.263999256,0.149991159,1.042700524,2.76924857,-1.682598979,70.90655997,2.279761002,87,71.12098248,71.70701521,2.249774323,93,71.91440555,71.44263836,2.377164233,78,71.66909377,71.72844126,2.5455214330000002,78,71.95489666,71.40423705,51,71.8789831,91,72.86424634,75.06575295,75.2815552,,,70.77085699,70.51241528,,71.13018144,71.11354218,72.38783662,,1315,3077
70.28399205,0.094434914,1111,0.00450045,2.821146793,2.846745012,0.123036818,0.95306088,3.409870808,-1.782600452,70.30610385,2.846461073,80,70.52971065,71.08342597,2.957835986,75,71.31436608,70.579014,2.621088689,74,70.81150928,70.35837201,2.548482022,76,70.58778774,69.09981908,48,70.2567395,92,70.22707073,70.30136634,70.11883249,70.12443188,70.84507588,72.63275986,69.68379392,,70.98279931,70.79957178,71.00531274,,2589,5321
71.28653325,-0.077374992,1044,0.002873563,2.391487077,2.407573046,0.051237346,0.664831606,2.68360305,-1.262835813,70.63423628,2.145765845,80,70.85784308,70.22253374,2.521320335,92,70.43104816,70.13531769,2.257304437,89,70.34731726,70.54226882,2.461403715,70,70.78131454,71.11723189,62,71.88399409,93,72.72602016,73.32607615,71.52721107,70.98108143,72.10929901,70.82637819,70.48275772,,70.17343888,70.18037122,70.42833756,71.99421172,2309,5648
71.71494655,-0.076246782,436,0.0,2.548809282,2.522279472,0.129000238,0.973379753,3.035859793,-1.765788419,71.05276401,2.406550357,85,71.26969447,72.72684084,2.576004061,62,72.98084109,72.14306099,2.57156962,83,72.36258951,71.36272395,2.543156965,83,71.58225247,71.11116919,60,72.10221848,55,71.98691308,,,,,71.75297937,71.03884839,72.18005452,71.30184041,74.51648455,72.57201526,72.21055383,967,2283
72.80264282,-0.281821277,393,0.0,2.781038587,2.775870677,0.149347392,1.040618175,3.393740268,-2.234259494,71.66528814,2.797068793,94,71.87157239,72.09566735,2.741287835,75,72.32660746,73.01462173,2.734113584,56,73.28188297,73.34221949,2.374187823,23,73.75924832,73.84571518,31,74.08142966,65,72.70639389,74.07862303,74.1496571,,,71.49790588,73.18159598,,71.72401221,72.44539591,72.57784011,73.38706655,868,2984
71.48614809,-0.02884784,520,0.0,2.975204981,2.992446654,0.108803255,0.903139333,3.541400892,-1.922728327,71.18306588,3.148373893,77,71.41098703,70.59935245,2.657183457,90,70.81017096,71.20034905,2.967240017,82,71.4212121,70.49597239,2.715767813,73,70.73005468,70.56165657,55,72.535239,49,72.81685633,73.49933467,74.49588504,75.15379112,,70.83779592,70.11806119,,70.58427988,69.28321072,70.38767164,70.31280787,1113,3544
72.56066927,0.081184702,1267,0.001578532,2.620684362,2.646854091,0.044013806,0.627159279,2.922451995,-1.157721705,73.35708653,2.404476339,73,73.59116882,73.56428086,2.526626766,65,73.81235033,73.33705336,2.876401895,73,73.57113565,72.92530116,2.399358181,29,73.29669184,74.31149031,17,72.17317093,100,72.27650094,73.06468819,72.05604096,71.36016311,71.44240785,73.22457914,73.58545323,73.04181338,73.62134324,74.72858187,73.42631887,78.57879868,3311,7321
71.61654744,-0.029112517,832,0.002403846,2.591348378,2.605799007,0.164878708,1.090232516,3.22155826,-1.923379965,71.23040971,2.424276742,86,71.44607526,71.03521015,2.698640811,91,71.24486711,70.82651529,2.36450845,98,71.0285458,71.51250357,2.951383456,72,71.74820583,71.7114068,54,71.32848898,86,71.49164984,72.6320472,72.30916625,73.29737025,74.5329954,71.13841197,71.36596956,,71.29249137,72.32769243,70.85656408,73.70392368,1859,4237
71.86658071,-0.144026428,420,0.007142857,2.463109816,2.488096991,-0.101320484,,,,71.00471269,2.401336942,89,71.21671227,71.75078457,2.645167846,79,71.97580215,71.78110982,2.367943764,74,72.0136051,72.10820074,2.840875809,76,72.33761647,72.69862567,29,71.94078815,23,71.68937518,74.82744175,72.38679662,78.19367621,72.32922751,70.95590833,70.55891784,,73.56346393,71.28551515,73.3666364,,886,4248
71.29568862,-0.415883223,297,0.0,2.461789582,2.496918134,0.543409059,2.353201576,3.678471188,-3.117095935,70.70822205,2.312039588,87,70.92264456,70.73218731,2.683175747,92,70.94070172,71.25882245,2.209731666,75,71.48976255,73.83349216,3.524176218,32,74.18704556,74.95116152,2,72.78052625,3,72.05818485,,74.0998166,,,70.22269142,70.74941027,72.57331808,70.51691436,69.80914814,71.15141806,67.80760978,545,3143
71.28894122,-0.096421476,676,0.0,2.639807281,2.637149412,0.205281985,1.214868156,3.347816296,-2.158778606,70.36828174,2.365151903,72,70.603984,70.7153728,2.815340459,75,70.94631291,71.10201564,2.747019901,57,71.36692211,70.96375976,2.247998205,78,71.19021516,70.68691859,53,71.23232243,84,71.83902885,71.7580949,72.30073527,72.47895869,73.25420336,68.79405071,70.87100381,69.11921965,70.43608238,70.89570276,70.48975671,73.99241143,1826,3829
70.60866497,0.018114469,1398,0.00286123,2.736102622,2.761466942,0.16437845,1.088653087,3.412816471,-1.987282397,71.31948932,2.565410056,77,71.54741048,70.55031751,3.030179166,72,70.78601977,70.98829926,2.478289735,58,71.25091213,71.02997912,2.620377071,74,71.2624744,71.70437854,44,70.47577978,90,70.34616559,70.59729737,69.9046114,70.00279511,71.12690725,71.60298275,71.03787909,71.11832141,72.93270305,70.49288086,70.74000778,69.77304775,3379,6873
71.8615883,-0.111882363,410,0.0,2.721968202,2.746593775,0.26608078,1.397221595,3.609502942,-2.453833285,71.15675139,2.859817903,76,71.38616712,71.91773182,2.545231683,92,72.12624623,70.76070577,2.54345321,87,70.97512828,73.52766837,3.38621286,60,73.78586726,71.99497997,52,72.5766509,21,73.78021074,73.03115553,74.16384208,71.85643376,73.82764603,70.92140195,70.65768926,71.91904917,70.93924863,71.52622481,72.80332868,71.36634685,840,3808
71.71376753,-0.07461487,706,0.004249292,2.879219521,2.887849302,0.448042874,1.979261244,4.113591317,-3.00411311,71.11992156,3.056933238,66,71.36610454,70.67032685,2.586048608,74,70.90282212,72.08898425,2.674291729,80,72.31259105,72.5148485,3.903593569,76,72.74426423,71.8002981,41,71.28082935,85,71.91964578,71.28208601,72.68266075,,74.5217635,73.56341228,69.82138157,,70.76319458,70.4977268,72.75553988,72.66786419,1859,4522
70.72852663,0.010558255,1042,0.001919386,2.810000165,2.82959393,0.462964255,2.033203643,4.053115147,-2.891361899,71.17713129,2.636346371,85,71.39406175,70.96118854,2.957059897,89,71.17318811,71.67887557,2.52501614,81,71.90109779,70.71080918,3.078617872,86,70.92647473,71.71594809,46,70.24499907,111,69.45379148,70.73647499,69.79688881,71.85545469,72.20402462,71.11550549,71.33921725,,70.06680367,70.96500376,70.91706927,77.65056253,2261,6237
70.77893868,-0.125026297,611,0.0,2.473565171,2.482743485,-0.105617917,,,,70.0314782,2.5051429,107,70.2248255,70.37473638,2.411375367,111,70.56456798,70.87678036,2.429452135,102,71.07480987,70.58671275,2.265273309,121,70.76853093,70.56126532,47,71.62085848,65,71.95454246,72.9246352,72.48393962,75.23943473,,69.09193303,70.15420904,69.45064303,70.96065327,69.19504797,70.23300812,71.03083875,950,3439
73.71748705,-0.378421587,399,0.005012531,3.253202249,3.278479095,0.230053922,1.289472849,4.223831897,-3.041564601,72.24788678,3.122238571,61,72.50396054,72.74959383,3.543949274,69,72.99036553,73.14186586,3.042537732,68,73.38440148,73.24064318,3.106152565,48,73.52931831,74.052796,50,76.18884196,61,74.49061232,77.97023664,76.57306093,,75.67067515,73.21092526,70.89217984,,72.01573039,71.99378983,73.2796932,71.41880197,1083,4567
70.27746462,0.094423287,929,0.004305705,2.426014973,2.472924852,0.088764142,0.828455186,2.872977289,-1.367986088,70.43484261,2.285730193,86,70.65050815,70.59012657,2.588753168,87,70.80454908,70.00559677,2.494546196,68,70.2481324,70.39846498,2.372144003,83,70.6179935,69.69042376,37,69.79046494,102,70.10440622,70.27804893,70.39047479,70.75708802,71.18504612,70.7140688,69.45079846,69.38144177,70.40278005,71.28188967,71.39418673,67.715877,2196,4572
70.75928152,0.092443292,1229,0.00081367,2.707489369,2.714678218,0.339373098,1.619807117,3.697432659,-2.41784164,71.28254033,2.914564575,90,71.49335885,70.35420453,2.429854813,97,70.55727377,71.17209642,2.734430071,86,71.38776196,71.34928283,2.622532398,90,71.56010134,70.52805376,52,70.17541664,92,70.18693268,70.37924095,70.64571071,71.55283223,71.57881628,71.99535967,70.63940809,71.14390353,70.58607319,69.7718118,70.34549859,71.40042447,2588,7168
71.38592337,-0.124808874,793,0.0,2.569055389,2.588253036,0.12515164,0.960303061,3.105608063,-1.841126927,70.48521819,2.675781815,97,70.68828742,70.17982399,2.465814379,100,70.37982399,70.37245217,2.448089605,78,70.59890758,70.77493359,2.528180752,86,70.99059914,70.96577038,75,71.40091626,107,72.39536926,73.03595788,74.72558442,74.21443589,71.64360235,70.93654934,70.87003995,71.05770986,70.7243499,70.3762639,69.58855042,70.38897881,1546,5698
72.45527463,-0.439710553,285,0.0,3.229571635,3.216215305,0.285986396,1.456917921,4.270277946,-3.248844378,71.4231983,3.351517384,101,71.62220573,72.63413698,3.086416042,78,72.86059239,72.0976911,2.87232068,51,72.37774712,73.83484669,3.259595644,25,74.23484669,73.98008586,18,75.85864099,3,78.07331878,73.34558776,,,,71.06707545,71.90108978,73.10871429,71.45227024,74.86679929,72.7018296,71.98371472,460,2654
70.7533908,-0.170158895,945,0.004232804,2.824615976,2.84095111,0.573466129,2.489073834,4.226337511,-3.299204364,70.08004424,2.707456751,81,70.30226646,70.47334362,2.795156503,80,70.69695041,70.71650009,3.152565929,60,70.97469898,70.89198247,2.599600196,83,71.11151099,70.99489654,47,71.24601999,81,70.30540065,70.90714225,70.4124525,71.40981893,71.55848168,70.46335207,70.76718371,70.23061109,71.16832393,70.38498062,70.74200259,68.72176944,2337,5246
71.70941898,-0.201052377,459,0.002178649,2.873919983,2.843671462,0.166036604,1.093883961,3.518481696,-2.273067354,70.81644501,2.858059404,92,71.02495942,71.46412247,2.777275657,89,71.67612204,72.16283128,2.865626214,79,72.38784886,71.42079834,2.766299597,72,71.6565006,72.94253306,46,72.09231221,76,72.33401408,,,,,70.49407274,71.50244934,,70.92860596,71.12421114,71.84009293,73.60879391,882,2167
72.06762463,-0.219007516,332,0.003012048,2.674905659,2.641453606,0.240391179,1.320419913,3.423174732,-2.396356384,71.01084959,2.586034752,84,71.22906748,71.56494891,2.887751136,79,71.78996649,72.55106814,2.518899138,78,72.77752354,72.52854014,2.856354624,47,72.82027013,71.78003638,24,74.23316337,6,74.25750167,76.69079048,77.48079139,,,71.43576541,69.84028855,71.9389721,71.22410622,71.44936323,72.20182983,73.02287111,720,3054
72.27316549,-0.343383583,356,0.0,2.671785079,2.69683942,0.243708869,1.330340856,3.501435551,-2.576566974,71.27717032,2.579924668,97,71.48023955,71.27909285,2.640270681,95,71.48428852,72.42420283,2.971817869,63,72.67617914,73.24208541,2.634999364,39,73.56234172,73.10260615,20,74.46408923,28,76.75159898,77.52971332,,,,71.04141827,71.96719419,72.01114669,71.70469031,70.33033321,71.30366502,70.89704665,614,2865
70.90457327,-0.155996842,554,0.001805054,2.738155827,2.732146969,0.028512098,0.533164495,2.947713315,-1.262516941,69.91296765,2.829176548,92,70.12148206,70.57554628,2.694784265,96,70.77967043,70.70128393,2.290720986,105,70.89646394,71.22452321,2.775039745,89,71.43652278,70.46299921,58,71.51823816,71,73.09280787,72.55570808,73.90779079,,,69.74295193,70.28549773,71.11484131,70.43271783,70.40521494,70.83185812,71.02400226,930,3121
71.2131102,-0.159212582,642,0.0,2.650025931,2.676743066,0.008454872,0.345760477,2.772645149,-0.882128677,70.17925747,2.982586403,71,70.4166138,71.12376997,2.312056911,84,71.34198786,70.15923182,2.518063792,87,70.37365433,70.64733129,2.509837798,66,70.89351427,71.01725048,53,71.55024986,90,72.24705542,72.23588446,71.89263795,73.1320476,75.56951719,70.2842803,70.87733265,71.44281281,70.30506085,71.42282271,71.1322441,69.36864327,1460,3954
70.57432292,0.058491973,791,0.003792668,2.580201364,2.593959252,-0.029212166,,,,70.95000437,2.798580997,100,71.15000437,70.65951297,2.34021598,101,70.85852041,70.1200845,2.407991237,93,70.32747484,71.19156414,2.264963602,89,71.40356372,70.26703881,62,70.39770326,94,70.33090463,70.00557633,71.16596594,70.82274861,72.36643071,71.12093483,70.35548413,,70.53573919,70.33691659,70.75452356,71.08782022,1483,4242
70.38965267,0.107934387,1072,0.001865672,2.392702469,2.389647671,0.269645456,1.40789072,3.146298746,-1.938716489,70.6246863,2.463336205,64,70.8746863,69.94718031,2.291115301,89,70.15917989,70.00268126,2.493813201,70,70.24172698,70.4121476,2.390124765,73,70.64622989,69.92738789,44,69.6563344,92,71.87519008,70.68783968,70.84943793,69.92107879,69.03128969,69.8736816,70.82198501,,70.20582371,69.24818632,69.68203881,69.77304775,2639,5683
72.12596497,-0.014892514,1071,0.006535948,2.581346007,2.605753214,0.251663426,1.354117044,3.398033889,-2.195874976,71.97731412,2.619863954,95,72.18250979,71.61122734,2.553545476,87,71.82564985,72.04729426,2.565385611,74,72.27978953,71.96997583,2.449919834,83,72.18950435,71.46783596,55,72.03990693,105,72.19786497,72.3977333,73.06284778,72.69188443,72.37466506,72.5724612,72.36466677,,71.88017834,71.4985566,72.56949301,,2280,6607
70.31718617,-0.219887673,415,0.002409639,2.527403212,2.535104465,0.282740737,1.447160912,3.360418709,-2.425711612,69.52052972,2.378654408,62,69.77452997,69.77846225,2.532782876,88,69.99166297,69.76872831,2.530250538,91,69.97838528,70.57091291,2.642722858,72,70.80661518,71.49853944,31,71.22302957,28,71.68619882,72.19210788,,,,69.9062005,68.53904964,,69.78003059,70.88014958,69.2633287,69.41639401,902,2828
71.08986817,-0.068064424,478,0.0,2.472677605,2.494338088,0.227304479,1.281228888,3.208479472,-2.086137273,70.96387823,2.457490463,91,71.17353519,71.04304076,2.640191293,85,71.25997122,70.7198153,2.506164872,88,70.93301602,71.04724821,2.736507642,77,71.27516937,71.29164541,50,71.46012,61,71.25418649,70.72278367,75.127154,76.67948166,,70.86570108,71.2102395,72.44002696,71.57623289,70.21663578,71.3778423,72.29119501,935,3466
71.13076945,-0.141841524,1229,0.004068348,2.428658594,2.43289509,0.11535973,0.926405365,2.895533298,-1.711916223,70.43394205,2.551929325,76,70.66335778,70.82139662,2.383893938,98,71.02342713,71.60448437,2.817170715,72,71.84018663,71.48393518,2.707853548,74,71.71643045,71.1730693,40,71.45181055,96,71.37152018,71.29691495,71.02732354,70.77544788,70.8089009,70.17184152,70.84402476,71.18588142,70.73008206,69.92153754,70.99585252,70.00810599,2779,5992
70.0454816,0.033082784,878,0.004555809,2.890596718,2.960989687,0.346100423,1.640775576,4.045136941,-2.722942061,70.33124461,2.494477337,63,70.58322092,69.89276693,2.832049498,74,70.12526221,70.73664333,3.306125988,55,71.00632327,69.37053305,2.779526897,71,69.60788939,69.65847017,40,69.25108357,95,70.11636261,70.16536681,70.36404027,70.66719393,70.49936212,69.99820934,70.53850418,,69.00083467,70.50594258,69.28844741,69.77304775,2308,4788
70.65164274,0.03767635,1582,0.004424779,2.730439553,2.760554883,0.04498046,0.632377041,3.051984599,-1.263840738,70.92934363,2.631590701,83,71.14887215,70.17322014,2.73908735,94,70.37950439,71.10009179,2.673598189,88,71.3132925,71.17791687,2.162396508,79,71.40293445,71.12554794,32,70.18266591,95,70.24170985,70.6163492,70.63956494,70.80158632,71.18362484,71.26716253,70.27200401,70.3164145,70.21021684,68.92318447,70.67268743,70.56638824,3380,6614
72.46458155,-0.360764094,571,0.001751313,2.644497386,2.592790254,0.087046238,0.821750429,3.007178019,-1.884101985,70.26973225,2.637352375,88,70.48293297,71.56573992,2.56878859,83,71.78526844,71.78426559,2.528784841,75,72.0152057,71.92426689,2.113307156,57,72.18917336,72.62588855,37,73.35271932,76,73.72526883,74.19429296,75.45743838,74.88260364,,70.09591618,70.83441681,,71.145327,71.15240186,71.75423872,,1253,4566
71.58333511,-0.06473728,598,0.0,2.787493938,2.787489795,-0.018576548,,,,71.35090096,3.044664757,94,71.55718521,70.63992942,2.444517946,97,70.84299865,70.95616939,2.753826967,86,71.17183494,70.68637859,2.763479726,74,70.91887387,71.82307373,52,72.7783861,79,73.41181539,73.25815381,71.5140118,71.2199792,,71.12754643,70.4244906,70.88871929,71.01731413,69.75601458,70.76819644,70.05101367,1194,6383
70.22559255,-0.002008382,1069,0.0,2.61142941,2.614732365,0.221765189,1.264597671,3.352472635,-2.100161719,70.85205854,2.425261565,66,71.09824152,71.21149335,2.708703735,58,71.47410621,70.19486876,2.752401464,58,70.45748162,70.33316423,2.097138606,84,70.55138212,70.43464708,43,70.38024398,72,70.15145129,69.51865722,69.8158927,69.91813866,70.87661823,70.37318064,71.73979507,70.12279871,71.02801557,72.44980701,74.29222882,66.8248908,2855,6356
71.48181121,-0.462357003,357,0.008403361,2.746681126,2.804230761,0.137807951,1.002848474,3.398668867,-2.382575715,70.56445123,2.73930847,71,70.80180756,70.15624206,2.890089347,89,70.36824164,70.40752669,2.458629146,79,70.63254427,71.63316382,2.627463948,48,71.92183895,76.62947485,23,75.83511193,29,72.31194996,,,74.53586875,71.62321005,68.97377587,70.09619939,71.2718697,70.80510978,72.31320247,68.9867365,71.73848571,783,3885
70.98737213,-0.203136276,349,0.0,2.426609414,2.459184505,0.111991858,0.91451596,2.918393956,-1.774579833,70.51088895,2.34476039,89,70.72288852,70.31513495,2.528743923,98,70.51716546,70.55356055,2.484868749,76,70.78297629,72.30123572,2.51859545,53,72.57595685,71.86872475,16,74.48624353,6,71.73502106,,78.98053877,78.64057642,,69.89726935,70.64297256,70.84402538,69.64301613,70.0628911,71.01491911,69.79499279,627,3471
72.73442699,-0.045473138,601,0.0,2.820104883,2.860124431,0.217706568,1.252389846,3.658301404,-2.326450427,72.49222723,2.936834248,80,72.71583403,72.17131748,2.871216608,103,72.36838333,72.66938595,2.847263273,86,72.88505149,73.78702685,3.18262026,85,74.00395731,72.36870703,61,72.59476873,78,72.91773911,72.37231633,73.64016025,75.83154709,,73.03048264,73.12333517,,71.34254019,71.87306776,72.26665018,73.36465503,1181,4572
72.11306356,-0.248822911,326,0.0,2.79127833,2.836321945,0.293699752,1.48015399,3.780438739,-2.748221815,71.32406121,2.890905276,87,71.53848372,72.55897486,2.680140165,75,72.78991497,71.28568694,2.32709399,67,71.53002583,73.1441789,2.986998336,50,73.42702161,72.89733699,29,74.68196487,4,72.19342452,73.04250082,,,75.35803447,73.03878714,70.96355219,72.17593604,72.18637351,73.3447594,72.11246507,71.92041886,728,3808
69.97031917,-0.100791948,1069,0.000935454,2.735065137,2.783733203,0.210908579,1.231891454,3.546078365,-2.297494301,69.88045649,2.586881332,79,70.10547407,70.99249589,2.72384747,86,71.20816144,69.25535887,2.570310024,77,69.48328002,69.6467597,2.565831825,89,69.85875928,70.07420151,50,71.02106449,92,70.15196642,70.13896926,69.53329471,69.15719725,69.87509454,71.5426756,70.11298133,68.23150827,72.25856676,71.20343406,70.02246276,68.79032876,2366,5383
71.45723328,-0.054526879,683,0.001464129,2.752566294,2.760324098,0.086052776,0.817847661,3.198354728,-1.67010227,71.06911199,2.855453193,84,71.28732988,70.98492536,2.785561053,90,71.19574387,70.59156473,2.615893786,75,70.82250484,71.27860898,2.805554937,78,71.50506439,71.30960882,52,71.99936603,72,72.17083335,71.79438427,71.63133523,74.08418699,,71.09873306,70.61479188,69.28792504,70.87054028,70.59160307,71.47838884,69.77304775,1462,4166
71.66165801,-0.120632803,350,0.0,2.838775887,2.893156241,0.18155966,1.142313665,3.617617439,-2.292452985,71.35409799,3.117218222,76,71.58351372,70.92763291,2.643140504,90,71.13845142,71.49961277,2.790266317,83,71.71914129,71.7890098,2.775765199,54,72.06117532,72.83060807,16,73.41425742,12,74.3412608,,75.10736562,,,71.68209942,71.42151135,70.7761547,70.58213757,70.58083441,71.2288134,70.33982058,739,3135
