adj_score,rd_score,player_name,round_date,year,month,quarter,season_phase,tournament_tier_field_strength,tournament_tier_top50_av,elo_rating_pre_rd,wd_percentage_adj,tour,field_strength,tour_tier,tour_0_to_1_year_count,tour_0_to_1_year_percentage,tour_0_to_1_year_mode,tour_0_to_3_year_count,tour_0_to_3_year_percentage,tour_0_to_3_year_mode,tour_0_to_5_year_count,tour_0_to_5_year_percentage,tour_0_to_5_year_mode,tour_0_to_10_year_count,tour_0_to_10_year_percentage,tour_0_to_10_year_mode,1_tournament_mean,1_tournament_count,1_rd_mean,days_since_1_rd,2_to_4_rd_mean,5_to_12_rd_mean,13_to_28_rd_mean,29_to_60_rd_mean,61_to_120_rd_mean,121_to_240_rd_mean,1_to_20_rd_mean,0_to_20_rd_sd,days_since_20_rd,1_to_20_rd_mean_days_penalty_15x,1_to_50_rd_mean,1_to_50_rd_median,1_to_50_rd_sd,days_since_50_rd
76.49166413,76,yubol arpichaya,2024-11-17,2024,11,4,late_season,1,1,1271,0.0025,lpga,71.5292115,2,83,0.902173913,lpga,127,0.561946903,lpga,127,0.453571429,lpga,127,0.324808184,lpga,71.24150664,4,75.5397534,1,68.96204949,71.52488705,70.32342885,71.79618415,72.00428025,72.68082148,70.95850344,2.790121906,49.0,68.8156463,71.39124345,71.01760591,2.889567046,129
73.49813844,72,a lim kim,2024-11-16,2024,11,4,late_season,1,1,1284,0.006395144,lpga,71.52741289,2,84,0.954545455,lpga,245,0.884476534,lpga,313,0.778606965,lpga,321,0.386746988,lpga,68.20479574,4,70.58912667,1,68.39769491,70.67695551,70.97603644,71.62585775,71.17028263,70.86608015,70.26026029,2.023347565,49.0,68.11740314,71.06645132,70.62346422,2.444076407,161
65.33167861,64,albane valenzuela,2024-11-16,2024,11,4,late_season,1,1,1269,0.00613437,lpga,71.52741289,2,74,0.850574713,lpga,208,0.866666667,lpga,305,0.884057971,lpga,331,0.791866029,lpga,72.74274347,4,72.63518832,1,71.77578229,72.29709343,70.8265025,70.77367742,71.74998247,71.53959181,71.65938462,1.937560051,64.0,69.78438462,71.19116408,71.20500713,2.410297021,168
74.51894592,73,alena sharp,2024-11-16,2024,11,4,late_season,1,1,1270,0.0025,lpga,71.52741289,2,47,0.671428571,lpga,93,0.453658537,lpga,214,0.642642643,lpga,616,0.431070679,lpga,72.48391587,2,66.59884382,1,71.86286371,72.33693695,72.38244957,72.45765493,72.16713183,73.06335955,71.66272211,2.876123968,114.0,70.25784339,72.31088305,72.05789096,3.039576663,213
73.49813844,72,alexa pano,2024-11-16,2024,11,4,late_season,1,1,1269,0.007297677,lpga,71.52741289,2,89,0.936842105,lpga,148,0.632478632,lpga,157,0.523333333,lpga,163,0.495440729,lpga,75.28305336,4,65.47397257,1,75.51206016,72.65794566,71.16231334,72.16566721,71.41843044,72.4958041,72.1363219,3.199192913,79.0,70.44869005,71.95575056,72.09893724,3.132562844,170
72.47733096,71,allisen corpuz,2024-11-16,2024,11,4,late_season,1,1,1269,0.0025,lpga,71.52741289,2,84,0.913043478,lpga,231,0.888461538,lpga,233,0.814685315,lpga,239,0.810169492,lpga,70.71815286,4,67.52003421,1,70.75703464,71.28637253,70.15322275,70.79581208,70.73261774,71.07183415,70.06299842,2.441283987,79.0,68.37536657,70.58710748,70.36140296,2.302098517,184
71.45652348,70,ally ewing,2024-11-16,2024,11,4,late_season,1,1,1270,0.0025,lpga,71.52741289,2,68,0.918918919,lpga,192,0.932038835,lpga,319,0.946587537,lpga,532,0.789317507,lpga,71.67280711,3,68.54306503,1,71.36230332,72.11755966,70.10215194,70.24089835,70.52850812,71.10178392,71.51276055,1.994951125,125.0,70.17111976,70.17688479,70.50477887,2.46853353,211
71.45652348,70,amanda doherty,2024-11-16,2024,11,4,late_season,1,1,1270,0.0025,lpga,71.52741289,2,29,0.367088608,epson,137,0.652380952,lpga,137,0.48409894,lpga,137,0.456666667,lpga,71.74371805,4,70.63513738,1,71.14535262,73.52570349,72.58974428,72.22003977,73.09020118,72.00356803,72.68644172,2.11274469,69.0,70.88065392,72.20515585,71.802349,2.132333388,155
74.51894592,73,amy yang,2024-11-16,2024,11,4,late_season,1,1,1268,0.003396581,lpga,71.52741289,2,75,0.949367089,lpga,199,0.95215311,lpga,309,0.944954128,lpga,694,0.49713467,lpga,70.4503475,4,70.58912667,1,70.75783638,70.87167212,70.98285662,71.17238132,70.81654192,71.05309342,71.14683137,1.476737429,83.0,69.50036747,71.29797551,70.86466484,2.718130779,204
71.45652348,70,anna nordqvist,2024-11-16,2024,11,4,late_season,1,1,1270,0.0053816,lpga,71.52741289,2,73,0.83908046,lpga,205,0.826612903,lpga,323,0.8075,lpga,715,0.499301676,lpga,74.52928026,4,71.6121575,1,74.15640753,72.81226359,71.84776144,71.11405385,71.41615573,70.96289041,72.50588653,2.900603327,57.0,70.519088,71.90876733,71.99392151,2.665375196,168
73.49813844,72,ariya jutanugarn,2024-11-16,2024,11,4,late_season,1,1,1267,0.0025,lpga,71.52741289,2,81,0.931034483,lpga,242,0.941634241,lpga,363,0.933161954,lpga,802,0.771153846,lpga,70.71874582,4,71.6121575,1,70.75341916,71.15605605,70.88305549,70.98670675,71.05921267,71.53150486,71.02365564,3.340615856,84.0,69.38702146,70.96000428,70.74448008,2.855477418,156
69.41490853,68,auston kim,2024-11-16,2024,11,4,late_season,1,1,1290,0.0025,lpga,71.52741289,2,87,0.956043956,lpga,93,0.434579439,lpga,95,0.409482759,lpga,97,0.411016949,lpga,68.97906491,4,65.47397257,1,71.11887533,72.20514924,71.87484223,72.42413267,72.05789413,73.59818647,71.02428766,3.206938755,49.0,68.88143052,72.3005414,72.04926029,3.154594903,153
68.39410105,67,bailey tardy,2024-11-16,2024,11,4,late_season,1,1,1269,0.007851236,lpga,71.52741289,2,53,0.898305085,lpga,108,0.54,lpga,110,0.37414966,lpga,114,0.287153652,lpga,69.18067687,4,67.60791721,1,68.75866148,70.77417445,73.99313837,72.52655172,72.46042148,73.30396548,71.79159017,3.161170516,84.0,70.15495599,72.50825321,72.27954809,3.16440317,251
70.435716,69,bianca pagdanganan,2024-11-16,2024,11,4,late_season,1,1,1267,0.0025,lpga,71.52741289,2,71,0.91025641,lpga,150,0.69124424,lpga,225,0.732899023,lpga,229,0.656160458,lpga,70.46487897,4,67.60791721,1,70.13961595,72.11928321,72.04980281,72.5638507,71.48627637,72.77196928,71.60041145,3.271847866,72.0,69.8326445,72.00658319,71.44879593,3.660233842,190
70.435716,69,brittany lincicome,2024-11-16,2024,11,4,late_season,1,1,1270,0.006716626,lpga,71.52741289,2,40,0.909090909,lpga,102,0.86440678,lpga,206,0.919642857,lpga,561,0.402727925,lpga,73.53078979,2,69.62606399,1,72.90194275,73.48429253,73.41943141,72.5598291,72.11735252,71.6428047,72.91572966,2.717843451,156.0,71.7147685,72.99150799,72.81544456,2.750757869,414
70.435716,69,carlota ciganda,2024-11-16,2024,11,4,late_season,1,1,1266,0.0025,lpga,71.52741289,2,78,0.8125,lpga,226,0.810035842,lpga,344,0.824940048,lpga,738,0.601466993,lpga,72.61897495,3,70.58912667,1,72.15192479,71.12246209,71.03803263,71.29848053,70.64618306,70.63459853,71.41726997,2.735165781,64.0,69.54226997,71.67663612,71.52676517,2.871657606,170
76.56056087,75,caroline masson,2024-11-16,2024,11,4,late_season,1,1,1270,0.0025,lpga,71.52741289,2,51,0.944444444,lpga,119,0.952,lpga,236,0.963265306,lpga,668,0.598030439,lpga,71.95201952,4,68.6169906,1,71.82775419,73.1451594,72.20161212,71.41648755,72.09762443,71.50291987,72.31021135,2.779346813,118.0,70.92934942,72.01142427,72.02643035,2.518559628,231
70.435716,69,celine borge,2024-11-16,2024,11,4,late_season,1,1,1274,0.0025,lpga,71.52741289,2,75,0.925925926,lpga,147,0.636363636,lpga,147,0.506896552,lpga,147,0.328125,lpga,72.48810259,2,72.63518832,1,70.79975237,71.64330825,70.70755395,73.30920613,73.08577875,72.92148694,71.09629015,3.144846267,97.0,69.5732709,71.83359761,71.98221988,2.898713316,198
68.39410105,67,celine boutier,2024-11-16,2024,11,4,late_season,1,1,1268,0.0025,lpga,71.52741289,2,91,0.858490566,lpga,244,0.880866426,lpga,377,0.860730594,lpga,534,0.675094817,lpga,70.2086841,4,71.6121575,1,70.76305535,68.90222376,70.26791302,70.98311702,70.53981426,70.25333032,69.59510088,2.362489977,50.0,67.47378054,70.22537037,70.07378947,2.800748748,149
75.5397534,74,chanettee wannasan,2024-11-16,2024,11,4,late_season,1,1,1275,0.0025,lpga,71.52741289,2,93,0.902912621,lpga,152,0.658008658,lpga,156,0.575645756,lpga,156,0.551236749,lpga,71.72008917,4,65.47397257,1,74.8272148,68.8934532,71.52966737,71.38652987,71.7506518,72.59860334,70.43551498,3.842820109,77.0,68.72610633,70.94897245,70.3172422,3.470682164,156
69.41490853,68,charley hull,2024-11-16,2024,11,4,late_season,1,1,1292,0.00683517,lpga,71.52741289,2,64,0.744186047,lpga,171,0.766816143,lpga,258,0.730878187,lpga,565,0.599151644,lpga,67.86042748,3,66.59884382,1,67.10106135,69.96867811,69.55080603,70.42227082,70.46909259,70.56296913,69.79334256,2.755946779,84.0,68.15670838,69.94042415,69.77356463,3.066390391,189
77.58136835,76,cheyenne knight,2024-11-16,2024,11,4,late_season,1,1,1276,0.003442351,lpga,71.52741289,2,78,0.951219512,lpga,231,0.942857143,lpga,367,0.922110553,lpga,430,0.771992819,lpga,72.49019595,2,75.68050434,1,70.84356116,70.95596396,72.0441567,72.06430567,71.26755355,70.69102845,71.58708919,2.720129561,104.0,70.11621817,71.92610964,71.66921486,2.576056009,204
73.49813844,72,dewi weber,2024-11-16,2024,11,4,late_season,1,1,1274,0.0025,lpga,71.52741289,2,25,0.409836066,epson,119,0.619791667,lpga,119,0.428057554,lpga,119,0.322493225,lpga,73.98625393,2,72.65328417,1,72.52325933,72.67100861,72.74601014,72.24954025,72.55616688,72.70909718,73.29468258,2.458089315,104.0,71.82381157,72.58648576,72.33983853,2.685706311,244
72.47733096,71,elizabeth szokol,2024-11-16,2024,11,4,late_season,1,1,1271,0.0025,lpga,71.52741289,2,69,0.971830986,lpga,167,0.98816568,lpga,270,0.974729242,lpga,325,0.670103093,lpga,72.45896172,4,72.65328417,1,71.47949006,73.32573358,72.57423887,72.07163436,72.48606887,72.06174076,72.92713249,1.978468365,128.0,71.60130727,72.24868884,71.92080841,2.123649458,230
69.41490853,68,esther henseleit,2024-11-16,2024,11,4,late_season,1,1,1269,0.002699734,lpga,71.52741289,2,83,0.882978723,lpga,209,0.797709924,lpga,281,0.731770833,lpga,285,0.623632385,lpga,71.47499443,4,73.65821914,1,69.74350596,71.80002041,70.59752551,70.7188488,71.31265727,71.84357083,71.43880495,2.500610199,64.0,69.56380495,70.69751938,70.65830815,2.899584582,169
72.47733096,71,gabriela ruffels,2024-11-16,2024,11,4,late_season,1,1,1268,0.0025,lpga,71.52741289,2,74,0.860465116,lpga,104,0.429752066,lpga,144,0.464516129,lpga,146,0.442424242,lpga,70.47465875,4,69.62606399,1,71.48156978,70.63509084,71.22476543,70.71229333,70.83643211,72.40527648,71.21417793,2.620411965,90.0,69.6330391,71.24048864,71.07744192,2.427936416,183
69.41490853,68,gaby lopez,2024-11-16,2024,11,4,late_season,1,1,1272,0.003299083,lpga,71.52741289,2,93,1.0,lpga,235,0.951417004,lpga,355,0.946666667,lpga,681,0.884415584,lpga,71.24577062,4,67.52003421,1,70.76687408,71.21146111,70.58466472,71.11174116,71.13458434,71.18235093,70.95151487,2.201182977,49.0,68.80865773,70.75555748,70.93047688,2.745627333,148
75.5397534,74,gemma dryburgh,2024-11-16,2024,11,4,late_season,1,1,1265,0.0025,lpga,71.52741289,2,78,0.951219512,lpga,229,0.867424242,lpga,273,0.718421053,lpga,364,0.531386861,lpga,72.48700461,4,74.68124996,1,72.10987352,71.70966191,72.58110537,71.58892014,71.19005758,71.64069033,72.33426108,2.661320966,92.0,70.77040297,72.15470324,72.54786508,2.814527688,211
73.49813844,72,georgia hall,2024-11-16,2024,11,4,late_season,1,1,1272,0.003158363,lpga,71.52741289,2,74,0.770833333,lpga,205,0.791505792,lpga,312,0.764705882,lpga,454,0.58056266,lpga,72.96953454,4,69.62606399,1,73.85713092,72.3927296,71.00009066,70.72233685,71.22643869,70.28481305,71.96053217,1.997849722,58.0,69.99093568,71.10305705,70.96727626,2.127990993,141
65.33167861,64,hae ran ryu,2024-11-16,2024,11,4,late_season,1,1,1271,0.003890148,lpga,71.52741289,2,90,0.957446809,lpga,180,0.618556701,lpga,188,0.426303855,lpga,192,0.347826087,lpga,67.90531666,4,71.6121575,1,69.739293,69.28393744,69.70605942,70.01557575,70.45173682,70.6433524,69.11987971,3.434241506,79.0,67.43224786,69.4767755,69.41227563,3.095865289,168
66.35248609,65,hinako shibuno,2024-11-16,2024,11,4,late_season,1,1,1275,0.002752375,lpga,71.52741289,2,71,0.97260274,lpga,215,0.853174603,lpga,264,0.692913386,lpga,268,0.46366782,lpga,77.60823852,2,70.63513738,1,75.6202419,73.3351523,72.66141716,72.12449107,72.68991076,71.7630301,73.62689616,2.543888248,112.0,72.20952939,71.91412937,71.94043371,2.843005714,183
74.51894592,73,hira naveed,2024-11-16,2024,11,4,late_season,1,1,1274,0.0025,lpga,71.52741289,2,67,0.943661972,lpga,67,0.356382979,epson,69,0.276,epson,71,0.255395683,epson,72.98748637,2,69.62606399,1,73.22206664,72.48045194,73.76541968,72.61381634,73.01944243,74.36086891,72.74544165,2.3086103,58.0,70.77584516,72.77895442,72.50265781,2.634219211,161
72.47733096,71,hye jin choi,2024-11-16,2024,11,4,late_season,1,1,1272,0.004713561,lpga,71.52741289,2,90,0.882352941,lpga,262,0.873333333,lpga,278,0.623318386,lpga,336,0.425855513,lpga,72.50530837,4,68.6169906,1,72.84769294,70.07217499,70.75940492,71.40031799,70.89278075,70.5623029,70.5831796,3.538922402,64.0,68.7081796,70.92758753,71.68160202,2.930212803,135
72.47733096,71,jasmine suwannapura,2024-11-16,2024,11,4,late_season,1,1,1269,0.003174197,lpga,71.52741289,2,89,0.917525773,lpga,230,0.891472868,lpga,360,0.909090909,lpga,674,0.63049579,lpga,71.96216189,4,69.56609585,1,73.13627944,70.93438239,70.81995364,72.66252692,71.3552678,72.05683767,71.56957375,2.575266134,49.0,69.42671661,71.58152873,71.93444405,2.559645298,141
76.56056087,75,jennifer chang,2024-11-16,2024,11,4,late_season,1,1,1274,0.005603294,lpga,71.52741289,2,41,0.611940299,lpga,139,0.698492462,lpga,223,0.758503401,lpga,229,0.706790123,lpga,76.10032144,2,73.65821914,1,73.8889392,73.35687843,71.8300617,73.59262323,72.43597209,72.47370141,72.62979217,3.906318539,118.0,71.24893024,72.9761776,73.67210621,3.336113398,214
76.56056087,75,jeong eun5 lee,2024-11-16,2024,11,4,late_season,1,1,1269,0.0025,lpga,71.52741289,2,48,0.979591837,lpga,156,0.901734104,lpga,244,0.913857678,lpga,451,0.378355705,lpga,71.23994044,4,68.54306503,1,71.4425516,72.63182115,72.40633766,72.3756178,72.42973121,72.04443961,72.15786155,2.750072442,112.0,70.74049478,72.4052814,71.86866605,2.806556131,370
78.60217583,77,jeong eun6 lee,2024-11-16,2024,11,4,late_season,1,1,1270,0.0025,lpga,71.52741289,2,56,1.0,lpga,193,0.893518519,lpga,292,0.797814208,lpga,395,0.521796565,lpga,73.56722772,2,70.58912667,1,71.85968959,73.21838561,72.26313225,71.96872937,71.73942463,71.28335683,72.30914314,3.077331048,107.0,70.8590384,72.22119583,71.79736792,2.732431837,223
72.47733096,71,jing yan,2024-11-16,2024,11,4,late_season,1,1,1273,0.0025,lpga,71.52741289,2,55,0.859375,lpga,106,0.582417582,lpga,210,0.707070707,lpga,500,0.616522811,lpga,73.48582347,2,74.68124996,1,71.80542009,71.52174199,71.4625615,72.82040043,72.62251815,74.28719142,71.70055133,2.309914129,105.0,70.23670122,72.02058065,71.97423661,2.108617929,205
70.435716,69,jiwon jeon,2024-11-16,2024,11,4,late_season,1,1,1277,0.00670704,lpga,71.52741289,2,62,0.925373134,lpga,78,0.445714286,epson,119,0.543378995,lpga,123,0.493975904,lpga,73.49001019,2,74.67143095,1,70.82777781,75.03289912,72.46564182,71.90815305,72.70581813,73.42997409,73.8472274,3.142149581,92.0,72.2833693,72.41600979,73.04018456,2.95526243,191
76.56056087,75,kaitlyn papp,2024-11-16,2024,11,4,late_season,1,1,1273,0.0025,lpga,71.52741289,2,48,0.786885246,lpga,94,0.55952381,lpga,102,0.474418605,lpga,104,0.460176991,lpga,75.48335859,2,71.64421078,1,73.5213291,72.44336835,72.77362198,72.17981424,73.7340835,73.33390378,73.14998524,2.593046466,107.0,71.69988051,72.11923791,71.9368648,2.788368034,239
68.39410105,67,lauren coughlin,2024-11-16,2024,11,4,late_season,1,1,1272,0.0025,lpga,71.52741289,2,76,0.88372093,lpga,202,0.827868852,lpga,254,0.75147929,lpga,299,0.525483304,lpga,71.75720927,4,67.60791721,1,72.02837998,71.41603045,69.22273691,70.23259827,71.36983688,71.71326364,70.53218418,2.688270993,91.0,68.95975693,69.99270489,69.57874291,2.64943429,190
67.37329357,66,lilia vu,2024-11-16,2024,11,4,late_season,1,1,1269,0.007646092,lpga,71.52741289,2,68,0.894736842,lpga,210,0.886075949,lpga,210,0.681818182,lpga,235,0.661971831,lpga,72.77488317,4,69.62606399,1,72.51059624,71.8656164,71.05027849,69.74396267,70.62440134,70.24391464,71.38776755,2.461678843,85.0,69.76078911,70.51907619,70.32017502,2.767470635,237
70.435716,69,lindy duncan,2024-11-16,2024,11,4,late_season,1,1,1272,0.0025,lpga,71.52741289,2,61,0.910447761,lpga,135,0.605381166,lpga,230,0.699088146,lpga,508,0.618004866,lpga,69.97966694,4,70.58912667,1,69.4192563,71.35391044,72.23517164,71.86939204,72.13560919,72.77936677,71.36675644,2.41411929,113.0,69.95567514,72.09549982,72.12493899,2.311699144,211
69.41490853,68,linn grant,2024-11-16,2024,11,4,late_season,1,1,1269,0.0025,lpga,71.52741289,2,77,0.810526316,lpga,153,0.558394161,lpga,157,0.475757576,lpga,161,0.463976945,lpga,70.20859322,4,68.54306503,1,69.73567751,71.0403801,70.51393713,70.39570994,70.68135544,70.25741473,70.67430372,2.030547023,93.0,69.11887618,70.35816413,70.06230858,2.382156256,189
77.58136835,76,lucy li,2024-11-16,2024,11,4,late_season,1,1,1271,0.0025,lpga,71.52741289,2,81,0.89010989,lpga,165,0.726872247,lpga,173,0.565359477,lpga,183,0.564814815,lpga,70.20268637,4,70.63513738,1,70.80366699,71.15055858,69.62640567,71.92174966,71.67253139,72.02243535,69.95108641,2.586916223,57.0,67.96428788,71.29013174,70.9481243,3.067521457,169
66.35248609,65,lydia ko,2024-11-16,2024,11,4,late_season,1,1,1271,0.0025,lpga,71.52741289,2,72,0.9,lpga,220,0.901639344,lpga,340,0.88772846,lpga,744,0.697282099,lpga,69.24798825,4,70.58912667,1,71.35440821,68.83624402,68.79974136,70.40300296,70.89093069,69.69693783,69.34829697,2.301238198,91.0,67.77586971,70.13630258,70.27087008,2.782960103,191
68.39410105,67,megan khang,2024-11-16,2024,11,4,late_season,1,1,1268,0.0025,lpga,71.52741289,2,70,0.875,lpga,220,0.924369748,lpga,338,0.938888889,lpga,678,0.879377432,lpga,72.24368874,4,72.65328417,1,72.16682367,70.86211533,70.16652237,70.74153583,70.0397591,70.69685518,71.00904271,2.521972973,79.0,69.32141086,70.92685443,70.896911,2.744985921,204
73.49813844,72,mi hyang lee,2024-11-16,2024,11,4,late_season,1,1,1275,0.0025,lpga,71.52741289,2,84,0.976744186,lpga,191,0.760956175,lpga,290,0.81920904,lpga,700,0.642201835,lpga,72.78849177,4,69.56609585,1,69.29841306,73.15569796,73.41189846,70.98121436,70.72123379,72.46887109,72.57878466,3.5465546,85.0,70.95180623,72.14690515,72.29566432,3.390455763,190
68.39410105,67,minami katsu,2024-11-16,2024,11,4,late_season,1,1,1273,0.005907828,lpga,71.52741289,2,76,0.752475248,lpga,148,0.465408805,lpga,154,0.329059829,lpga,162,0.176086957,lpga,72.98643969,2,67.52003421,1,72.49405896,71.96958531,72.37127517,71.8337155,71.54557304,71.30116645,71.90089636,2.716209976,55.0,69.87829678,72.00092271,72.4827182,2.418006352,127
70.435716,69,minjee lee,2024-11-16,2024,11,4,late_season,1,1,1266,0.0025,lpga,71.52741289,2,67,0.893333333,lpga,208,0.9004329,lpga,330,0.894308943,lpga,762,0.792099792,lpga,71.20960068,4,69.62606399,1,69.95565673,69.97482368,70.92015551,70.65776646,69.95090654,70.25826911,70.42955994,2.982361104,93.0,68.8741324,70.5079686,69.98165816,3.055077386,191
70.435716,69,nanna koerstz madsen,2024-11-16,2024,11,4,late_season,1,1,1267,0.003473172,lpga,71.52741289,2,80,0.952380952,lpga,216,0.911392405,lpga,321,0.906779661,lpga,462,0.625169147,lpga,71.49097516,4,70.63513738,1,70.46559073,71.00277577,70.85521959,70.94001054,71.80480374,71.47944474,70.89814331,2.257574776,83.0,69.25167941,70.82361267,70.55891966,2.268130188,182
71.45652348,70,nasa hataoka,2024-11-16,2024,11,4,late_season,1,1,1283,0.0025,lpga,71.52741289,2,85,0.913978495,lpga,250,0.892857143,lpga,364,0.898765432,lpga,547,0.766106443,lpga,69.24175505,4,68.54306503,1,69.07575254,70.6916747,70.77792889,70.82080766,70.74236596,70.18693963,70.03266584,2.846913758,49.0,67.88980869,70.73377364,70.8746104,2.452308774,181
68.39410105,67,nelly korda,2024-11-16,2024,11,4,late_season,1,1,1276,0.0025,lpga,71.52741289,2,63,0.940298507,lpga,183,0.933673469,lpga,294,0.948387097,lpga,508,0.806349206,lpga,69.4134199,4,66.59884382,1,69.00897968,70.62517696,70.54139929,68.96841622,70.14360676,69.56044346,69.62223378,2.278938036,126.0,68.28592757,69.3953729,68.98379949,2.925092678,238
73.49813844,72,nicole broch estrup,2024-11-16,2024,11,4,late_season,1,1,1269,0.0025,lpga,71.52741289,2,35,0.432098765,let,60,0.264317181,let,147,0.434911243,let,345,0.418181818,let,68.8973205,3,71.64421078,1,68.45338189,71.15112026,71.27281863,71.6771823,72.05736436,73.6808464,70.95373072,2.20113964,84.0,69.31709654,71.14025985,71.07525993,2.206259108,167
66.35248609,65,olivia cowan,2024-11-16,2024,11,4,late_season,1,1,1270,0.01187013,lpga,71.52741289,2,52,0.666666667,lpga,99,0.443946188,let,107,0.326219512,let,119,0.198333333,let,72.75010292,4,66.59884382,1,72.84429321,72.03846602,73.20267983,72.11411395,71.36654599,72.49725907,72.68275622,3.732944365,91.0,71.11032897,72.62582073,72.59857246,2.975662928,202
71.45652348,70,patty tavatanakit,2024-11-16,2024,11,4,late_season,1,1,1273,0.015026032,lpga,71.52741289,2,66,0.857142857,lpga,198,0.9,lpga,300,0.900900901,lpga,328,0.798053528,lpga,73.01903357,3,70.63513738,1,71.52587012,71.75953257,71.39539005,70.14374733,70.67331811,71.83474207,71.92568425,2.667997091,85.0,70.29870582,70.99148512,71.19732898,3.058340857,204
69.41490853,68,rose zhang,2024-11-16,2024,11,4,late_season,1,1,1267,0.0025,lpga,71.52741289,2,73,0.901234568,lpga,133,0.624413146,lpga,151,0.608870968,lpga,169,0.605734767,lpga,70.01860033,4,69.56609585,1,69.00205573,71.83355912,69.89917647,70.07633496,70.59172452,70.45700592,70.22797435,2.405347911,79.0,68.54034249,70.50856389,70.39294257,2.305531483,170
68.39410105,67,ruoning yin,2024-11-16,2024,11,4,late_season,1,1,1268,0.00510526,lpga,71.52741289,2,80,0.963855422,lpga,199,0.876651982,lpga,201,0.761363636,lpga,205,0.663430421,lpga,67.40663762,4,73.65821914,1,67.69637448,67.86970921,69.72776039,70.59061054,70.39997861,71.45578398,69.05130301,2.709176765,85.0,67.42432458,69.48081682,69.42507551,2.679320211,231
72.47733096,71,sarah schmelzel,2024-11-16,2024,11,4,late_season,1,1,1270,0.0025,lpga,71.52741289,2,76,0.904761905,lpga,233,0.91372549,lpga,354,0.921875,lpga,433,0.679748823,lpga,70.70879834,4,71.64421078,1,71.13731986,71.54600386,70.30728938,70.85452063,70.93990887,71.73786337,70.86986344,1.762181576,84.0,69.23322926,70.79277573,71.17716595,2.085758788,170
72.47733096,71,sei-young kim,2024-11-16,2024,11,4,late_season,1,1,1267,0.021198434,lpga,71.52741289,2,77,0.950617284,lpga,216,0.939130435,lpga,327,0.923728814,lpga,738,0.666064982,lpga,70.53924994,4,69.56609585,1,69.35359987,68.55795998,71.00703922,70.31448366,70.86000747,70.59027357,69.4585737,2.537987283,84.0,67.82193952,70.54496761,70.74836984,3.014728574,209
71.45652348,70,sofia garcia,2024-11-16,2024,11,4,late_season,1,1,1274,0.006120925,lpga,71.52741289,2,54,0.830769231,lpga,89,0.486338798,lpga,89,0.399103139,lpga,89,0.399103139,lpga,70.69510082,4,72.63518832,1,70.76993277,72.77758849,72.22940391,72.92177086,73.73330134,73.7544587,72.05234414,3.029591318,114.0,70.64746542,72.61165971,72.06695746,2.745515385,239
63.29006366,62,wei wei zhang,2024-11-16,2024,11,4,late_season,1,1,1270,0.006411486,lpga,71.52741289,2,61,0.743902439,lpga,121,0.512711864,lpga,121,0.399339934,lpga,147,0.215542522,lpga,71.2199005,4,68.54306503,1,71.55560159,72.14690985,71.24970549,72.31584961,72.56118588,73.39828956,71.61198351,2.476390225,85.0,69.98500508,71.77880305,71.71782946,2.263041268,182
69.41490853,68,wichanee meechai,2024-11-16,2024,11,4,late_season,1,1,1267,0.0025,lpga,71.52741289,2,67,0.917808219,lpga,213,0.87295082,lpga,304,0.846796657,lpga,485,0.595092025,lpga,71.99263531,4,66.59884382,1,72.17481123,73.04410216,71.9505538,71.57490946,72.1587597,72.25115632,72.4409495,3.820627704,84.0,70.80431532,71.83555977,71.45513251,3.273581821,183
75.5397534,74,yan liu,2024-11-16,2024,11,4,late_season,1,1,1270,0.006535396,lpga,71.52741289,2,60,0.923076923,lpga,127,0.577272727,lpga,127,0.46350365,lpga,157,0.32776618,lpga,71.99692748,4,71.6121575,1,71.77978718,72.26362664,72.52032002,71.95800543,72.29018617,73.38826548,72.0224534,2.531696052,92.0,70.4585953,71.98712109,71.80219126,3.110341517,205
75.5397534,74,yubol arpichaya,2024-11-16,2024,11,4,late_season,1,1,1271,0.0025,lpga,71.52741289,2,82,0.901098901,lpga,126,0.56,lpga,126,0.451612903,lpga,126,0.323076923,lpga,71.24150664,4,66.49700339,1,70.76687408,71.04508088,70.49095145,71.84242671,72.02600828,72.71054028,70.54988453,2.680139313,49.0,68.40702738,71.40256025,71.01760591,2.907200235,139
75.37692618,72,chieh jessica peng,2024-11-15,2024,11,4,late_season,9,15,1269,0.013059947,tlpga,75.64834515,15,23,0.359375,epson,34,0.177083333,epson,61,0.259574468,epson,129,0.291196388,epson,71.67511712,3,75.51552418,1,72.85838215,74.12142395,74.96895487,73.955916,74.03744141,74.0001157,74.62982058,3.048289285,76.0,72.90920258,74.07861467,74.49719173,2.80195956,251
74.33002443,71,chorphaka jaengkit,2024-11-15,2024,11,4,late_season,9,15,1277,0.0025,tlpga,75.64834515,15,26,0.838709677,tlpga,46,0.425925926,tlpga,46,0.31292517,thai,86,0.223376623,thai,79.255109,2,78.66200435,1,77.01071983,78.17012688,75.80950855,75.83634011,76.50440927,75.23396074,77.45302799,2.26397547,184.0,76.34721332,76.39750688,76.55626252,2.253330971,547
75.37692618,72,p.k. kongkraphan,2024-11-15,2024,11,4,late_season,9,15,1289,0.0025,tlpga,75.64834515,15,34,0.618181818,tlpga,65,0.427631579,tlpga,65,0.30952381,thai,65,0.090277778,thai,71.34260683,3,74.46669745,1,70.43585787,72.06145785,72.3977284,72.18533792,72.71174322,73.20603717,71.70158676,2.959109373,138.0,70.42470197,72.03545737,71.88102902,2.672547493,329
