1_to_50_rd_mean_days_penalty_5x,1_to_50_rd_mean_days_penalty_10x,1_to_50_rd_mean_days_penalty_15x,1_to_50_rd_mean_days_penalty_20x,1_to_50_rd_mean_days_penalty_30x,1_to_100_rd_mean,1_to_100_rd_median,1_to_100_rd_sd,days_since_100_rd,1_to_100_rd_mean_days_penalty_15x,1_to_200_rd_mean,1_to_200_rd_median,1_to_200_rd_sd,days_since_200_rd,1_to_200_rd_mean_days_penalty_15x,1_to_500_rd_mean,1_to_500_rd_median,1_to_500_rd_sd,days_since_500_rd,1_to_500_rd_mean_days_penalty_15x,0_to_4Week_mean,0_to_4_week_rat_diff_av,0_to_4_week_sd,0_to_4Week_count,0_to_3_month_mean,0_to_3_month_median,0_to_3_month_weighted,0_to_3_month_rat_diff_av,0_to_3_month_sd,0_to_3_month_count,0_to_3_month_wd_percent,0_to_3_month_mean_count_penalised_1x,0_to_3_month_mean_count_penalised_1.5x,0_to_3_month_mean_count_penalised_2x,0_to_3_month_mean_count_penalised_3x,0_to_3_month_mean_count_penalised_5x,0_to_3_month_mean_count_penalised_10x,0_to_6_month_mean,0_to_6_month_median,0_to_6_month_weighted,0_to_6_month_rat_diff_av,0_to_6_month_sd,0_to_6_month_count,0_to_6_month_wd_percent,0_to_6_month_mean_count_penalised_1x
70.47329309,70.07168343,69.67007376,69.2684641,68.46524477,71.32580063,71.58570321,2.403535569,385,70.56132985,71.62693713,71.62571125,2.651642899,786.0,71.09190485,71.68019488,71.63074392,2.675316432,2289.0,71.36667263,69.87562069,-1.044518073,1.036407269,5,70.49977778,70.17053646,70.68004107,-0.851763424,2.226156602,29,0.0,70.68547312,70.77832079,70.87116846,71.0568638,71.42825447,72.35673116,70.92928339,70.83379341,70.75856596,-0.71165661,2.262186885,54,0.0,71.06536615
70.80438646,70.44815121,70.09191596,69.73568071,69.02321021,70.83705945,71.0424496,3.01752697,449,70.12916568,71.60166326,71.57887002,3.221247577,925.0,71.1084663,71.55191557,71.52332481,4.758937079,,,72.14998653,1.952265728,2.519518921,12,72.08807914,71.55038607,71.98966031,1.591617229,2.790770678,25,0.0,72.28807914,72.38807914,72.48807914,72.68807914,73.08807914,74.08807914,71.43423113,71.66095575,71.71807626,0.900550274,3.233789258,44,0.022727273,71.5849868
69.95024182,69.54733034,69.14441886,68.74150738,67.93568441,70.17614892,69.76652579,2.595849113,407,69.43262653,70.29904651,70.12770954,2.624541493,930.0,69.80717713,70.85524872,70.63910604,5.191010753,,,69.93745054,-0.249833946,1.692818795,7,70.36621947,69.82047688,70.27939185,0.035408053,2.243294525,28,0.0,70.55520171,70.64969282,70.74418394,70.93316618,71.31113065,72.25604183,70.49053889,70.5309547,70.31026596,0.128674594,2.255730538,55,0.0,70.62537887
68.92477996,68.58535784,68.24593573,67.90651361,67.22766938,69.939425,69.9364272,2.658663321,402,69.191293,70.27249826,70.26296769,2.672177152,849.0,69.7576996,71.39102475,71.01732248,5.173109454,,,68.69695371,-0.740225433,2.41962293,9,68.90205204,68.41700553,68.72728488,-1.44325648,2.554533473,25,0.0,69.10205204,69.20205204,69.30205204,69.50205204,69.90205204,70.90205204,69.0651308,68.70291889,68.85477408,-1.200374659,2.690953002,42,0.0,69.21943415
71.11773813,70.7261079,70.33447768,69.94284745,69.159587,72.01631637,72.00739248,2.949048893,470,71.32441796,71.90441916,71.77871933,2.833819342,892.0,71.40218201,71.71966356,71.52509633,2.837824537,2471.0,71.41790827,71.24674888,-0.917321223,2.548685184,11,71.44017347,71.13085836,71.37826959,-0.708105007,2.490985173,28,0.0,71.6291557,71.72364682,71.81813794,72.00712018,72.38508465,73.32999583,71.57888191,71.47987846,71.52214623,-0.593366161,2.753228923,53,0.0,71.71624247
70.30052683,69.90647162,69.51241642,69.11836122,68.33025081,70.94670061,71.18440311,2.203454185,394,70.19101153,71.35139609,71.41146584,2.251773122,808.0,70.82369793,71.49430224,71.46239749,2.340295881,2262.0,71.17891438,71.29879435,0.522535213,1.664141766,9,70.98994731,71.13085836,71.32207646,0.013359206,1.73396668,26,0.0,71.18606345,71.28412151,71.38217958,71.57829572,71.97052799,72.95110866,70.84130482,71.23311852,70.94983219,-0.168468385,2.049340207,55,0.0,70.97614479
70.33095856,69.97651796,69.62207735,69.26763675,68.55875555,70.50688773,70.57627503,2.99417516,442,69.79341049,70.60149878,70.70072357,2.845568243,856.0,70.08880934,70.3085846,70.27004266,2.779049728,2341.0,69.998564,71.10572191,0.818739875,3.33056621,7,69.97334037,69.9016915,70.27120479,-0.529172207,2.891853529,26,0.038461538,70.16945651,70.26751458,70.36557264,70.56168878,70.95392105,71.93450173,70.82935627,70.74836984,70.55271164,0.292538506,3.121955739,42,0.047619048,70.98365962
70.41812393,70.06368333,69.70924273,69.35480212,68.64592092,70.4679695,70.3705299,2.059438664,414,69.73075972,70.33974932,70.21416102,2.382800695,812.0,69.81335252,70.77175227,70.6599184,2.510538572,2219.0,70.45332327,71.10917936,-0.055559028,1.497175475,5,71.10233217,71.0968995,71.14301721,0.843123859,2.068283514,19,0.0,71.3317479,71.44645577,71.56116364,71.79057937,72.24941084,73.39648951,70.93830404,70.72913164,70.99253724,0.640945142,2.260995724,42,0.0,71.09260739
70.3450383,69.94599486,69.54695142,69.14790797,68.34982109,71.14537428,70.83120587,2.419603938,420,70.41344923,71.82612757,71.84209882,2.559379071,892.0,71.32389042,71.69983993,71.68679203,4.288914315,,,70.70641988,-0.519350259,3.084183778,5,70.00884776,69.24534679,70.05664739,-1.292641117,2.342169693,27,0.0,70.20129785,70.29752289,70.39374794,70.58619803,70.97109821,71.93334866,70.91100872,70.65369624,70.51030201,-0.616223964,2.504280571,59,0.0,71.04119763
70.86693341,70.42670795,69.9864825,69.54625705,68.66580614,71.77599384,71.69150369,2.800382911,386,71.01251394,71.99238543,71.91189392,2.771144516,871.0,71.48412982,72.80305797,72.81990138,4.639347616,,,71.41073696,0.213875441,2.798533494,13,71.04204749,70.81917954,71.41164238,-0.811361334,2.650882776,35,0.0,71.21107834,71.29559376,71.38010919,71.54914004,71.88720174,72.732356,71.37684454,71.06412741,71.43081311,-0.519747137,2.924988415,73,0.0,71.49388569
71.50439599,71.14816074,70.79192549,70.43569024,69.72321974,71.21233306,71.10133112,2.928470988,421,70.48127779,70.88731131,70.77226235,2.973939632,805.0,70.35863078,71.34589479,71.3449758,3.019548283,2895.0,71.06711135,72.10969115,2.060977443,2.609821323,7,72.01662224,71.77498954,72.09639077,0.863541722,3.19549997,25,0.0,72.21662224,72.31662224,72.41662224,72.61662224,73.01662224,74.01662224,71.880195,72.01225869,72.23284947,1.117732859,3.462243942,46,0.0,72.02763696
70.72512691,70.32090087,69.91667483,69.51244879,68.7039967,71.24701165,71.18320185,2.461818001,399,70.49607238,71.13593258,71.19898486,2.596141155,792.0,70.60293079,71.23127823,71.07043062,2.74876709,2225.0,70.91327887,70.22594941,-1.222115147,2.288520296,13,70.93577884,70.50955904,70.51106344,-0.640357906,2.231889848,33,0.0,71.10985649,71.19689532,71.28393415,71.4580118,71.80616712,72.6765554,71.05364914,70.58912667,70.90522212,-0.251466408,2.390302265,59,0.0,71.18383805
70.7828268,70.39591518,70.00900356,69.62209195,68.84826871,71.13060942,71.18508255,2.405924856,393,70.37395951,71.42725784,71.36593926,2.466700877,839.0,70.90940033,71.88664016,71.9788432,4.37320606,,,71.22416214,-0.383547028,2.944268695,9,71.25791732,72.26312036,71.40838887,0.060340088,2.512280076,30,0.0,71.44049151,71.5317786,71.62306569,71.80563988,72.17078825,73.08365918,71.02634164,71.05474537,71.17427838,-0.376205903,2.510993284,56,0.0,71.15997227
69.93536535,69.54373513,69.1521049,68.76047468,67.97721423,70.81296101,70.46451709,2.431277951,380,70.04347725,70.70523908,70.44933503,2.484167055,786.0,70.1702068,71.29343309,71.0897304,4.945125605,,,70.21181071,-0.600701744,2.71647493,9,70.45365746,69.52971417,70.39727662,-0.652953879,2.576441806,26,0.0,70.6497736,70.74783166,70.84588973,71.04200587,71.43423814,72.41481881,70.44630218,70.30751437,70.4331452,-0.364884282,2.301699936,52,0.0,70.58497723
69.84225211,69.49803792,69.15382372,68.80960953,68.12118114,70.43883923,70.64899804,2.387798072,455,69.73562839,70.65452962,70.73753071,2.630135484,947.0,70.16709511,71.00883012,70.96642862,2.623385663,2493.0,70.70840924,70.50239132,0.105243617,1.380416144,6,71.39139124,71.51117861,70.93598029,1.279905152,1.86766951,17,0.0,71.63392686,71.75519467,71.87646249,72.11899811,72.60406936,73.81674749,70.1776838,70.57998046,70.86802105,-0.109905523,2.492014745,43,0.0,70.33018237
70.66317465,70.3069394,69.95070415,69.5944689,68.8819984,71.13484503,70.86466484,2.777823306,468,70.44146978,71.00749049,70.91733153,2.73101407,974.0,70.52685949,70.83323994,70.69146124,2.683016951,2563.0,70.53694996,70.79587978,-0.462887063,1.867461311,9,70.969278,70.86466484,70.84163169,-0.136269827,1.644787394,27,0.0,71.16172809,71.25795313,71.35417818,71.54662827,71.93152845,72.89377889,71.01180161,70.62136861,70.90783147,-0.108546585,2.450670954,45,0.0,71.16087281
71.14717255,70.80696564,70.46675873,70.12655182,69.446138,71.5782215,71.43066239,2.837292118,407,70.8346991,71.32629196,71.23635557,2.714950261,818.0,70.80182926,71.87665216,71.58356456,4.569040434,,,72.06284874,0.768096347,2.286378895,4,72.17017757,72.35933591,72.7091312,1.157815065,2.680335797,19,0.0,72.39959331,72.51430117,72.62900904,72.85842477,73.31725624,74.46433491,71.58334702,71.47105672,72.07332479,0.37626814,3.116924263,39,0.0,71.74347517
70.51765943,70.13190105,69.74614268,69.3603843,68.58886755,70.89464364,71.05069938,2.892278005,478,70.20855961,71.23738594,71.22451221,2.898822185,924.0,70.74392216,71.58652128,71.43636846,3.115361986,2436.0,71.28260594,70.47836913,-1.149190253,3.169944018,11,70.15652088,69.49063429,70.21830641,-1.092899315,2.880598885,35,0.0,70.32555173,70.41006716,70.49458258,70.66361343,71.00167513,71.84682939,70.98302071,71.16540734,70.4226828,-0.178722085,3.153735986,53,0.0,71.12038127
70.7049611,70.30464071,69.90432033,69.50399994,68.70335917,71.17857217,71.21399744,2.646464102,398,70.42669011,71.20812707,71.28792052,2.827079071,805.0,70.67944654,70.98553301,70.79569258,2.843478348,2137.0,70.66105221,71.33675079,0.379283459,2.715054246,9,71.10093006,70.78246627,71.78554984,0.228835858,3.260313938,26,0.0,71.2970462,71.39510426,71.49316233,71.68927847,72.08151074,73.06209141,71.1047275,70.85606191,71.2843174,0.121961794,2.84685119,56,0.0,71.23835812
69.53263878,69.13735407,68.74206937,68.34678466,67.55621524,70.10507372,69.99797304,2.499230235,281,69.21024874,70.19594284,70.10283581,2.465437824,604.0,69.5856015,70.46760748,70.53953511,2.440466431,1834.0,70.11734663,70.54497531,0.461843115,1.609929904,9,70.44035512,70.36745101,70.37726549,0.338524505,2.326022206,35,0.0,70.60938597,70.69390139,70.77841682,70.94744767,71.28550937,72.13066363,69.81079593,69.91846651,70.11732945,-0.336016647,2.485420644,60,0.0,69.93989538
72.26824694,71.94482383,71.62140071,71.2979776,70.65113137,72.28848321,72.169318,3.041183931,506,71.62165188,72.75278743,72.49126206,3.250707652,995.0,72.27725546,73.76384979,73.50210931,5.191060921,,,70.23077089,-2.014457686,3.367055182,9,71.76075467,70.78246627,71.03270503,-0.839083732,3.144198712,26,0.0,71.9568708,72.05492887,72.15298694,72.34910307,72.74133534,73.72191602,72.44002079,72.14800103,71.83870205,-0.13635155,3.055209035,40,0.0,72.59813467
70.47831919,70.11365672,69.74899424,69.38433176,68.6550068,70.31048836,70.28420491,2.358980543,391,69.55190575,70.46653674,70.35886033,2.414274077,818.0,69.94207404,70.18105452,70.15475494,2.46936219,2291.0,69.86766916,70.1965324,-0.150178435,1.728988703,9,71.03611182,70.62136861,70.61252431,0.37459445,2.029317475,16,0.0,71.28611182,71.41111182,71.53611182,71.78611182,72.28611182,73.53611182,70.81130307,70.57440959,70.79299527,0.582280084,2.156333914,49,0.0,70.95416021
71.40931875,71.01768853,70.6260583,70.23442808,69.45116763,71.21387136,71.06823349,2.909141241,373,70.4372008,70.84114132,70.8500576,2.704601034,743.0,70.2908447,70.85811678,70.8065696,2.694455945,2094.0,70.53032133,71.14875238,-0.09860381,2.340599053,12,71.1715205,70.71556396,71.27279054,-0.060578023,2.570504756,32,0.0,71.34829719,71.43668554,71.52507389,71.70185058,72.05540397,72.93928745,71.64235819,71.36037083,71.53873167,0.678461128,2.802124652,54,0.0,71.77844095
69.76140343,69.35178747,68.94217151,68.53255555,67.71332363,70.47479305,70.50379663,2.653301137,349,69.67186145,70.31411001,70.43368637,2.565282786,734.0,69.76044991,70.66183949,70.56376925,2.59481723,1987.0,70.32533387,69.88618214,-0.448732816,2.263302054,9,69.94107399,69.46617472,69.53445313,-0.751738767,2.336391222,34,0.0,70.11257257,70.19832186,70.28407116,70.45556974,70.79856691,71.65605984,70.34642973,70.27817264,69.99072832,-0.180571337,2.739861337,62,0.0,70.47342986
70.69759952,70.29727913,69.89695875,69.49663836,68.69599759,71.36457427,71.05608139,3.339208928,307,70.50847905,72.00162102,72.00593389,3.216025511,847.0,71.48621492,72.44527461,72.3827187,5.427905458,,,72.58956926,0.577206972,4.630504629,9,71.05450354,70.14292977,71.20234544,-0.59253998,3.567286556,28,0.0,71.24348578,71.3379769,71.43246802,71.62145025,71.99941473,72.94432591,71.22689059,70.63327873,71.12828293,-0.391355512,3.403643512,58,0.0,71.35819703
69.63111241,69.26741593,68.90371944,68.54002296,67.81262999,70.19629435,69.90440879,2.681287566,414,69.45908457,70.29952841,69.90440879,2.845137923,889.0,69.79644456,70.65890668,70.3388646,2.823201807,2435.0,70.35492894,68.55335241,-1.977515227,2.716697423,12,69.68726814,70.28501617,69.17198353,-0.528850313,2.78460236,26,0.0,69.88338427,69.98144234,70.07950041,70.27561654,70.66784881,71.64842949,69.903052,69.95796087,69.64106021,-0.476364568,3.120527161,48,0.0,70.04738957
70.10388774,69.70227808,69.30066841,68.89905875,68.09583942,70.90427178,70.77701148,2.847507383,385,70.13980099,71.30181506,71.0270516,2.886924117,779.0,70.76438429,71.71092964,71.55773056,4.418866195,,,70.79439688,0.079166857,3.136502059,9,71.21507673,71.36726043,71.17566575,0.236874274,2.922672156,29,0.0,71.40077207,71.49361974,71.58646741,71.77216275,72.14355342,73.07203011,70.65943909,70.43549602,70.77558537,-0.397121188,2.913048235,55,0.0,70.79427906
70.90921075,70.53232157,70.15543239,69.77854321,69.02476484,71.14492892,71.18735523,2.477492734,441,70.43064321,71.48714591,71.27367131,2.666363474,868.0,70.97801274,72.06416293,71.76306512,4.882436242,,,70.6943028,0.063304795,1.500738089,9,71.47697636,71.26529457,71.03714357,0.020219405,2.032178933,23,0.0,71.68549077,71.78974798,71.89400519,72.1025196,72.51954843,73.5621205,71.30753666,71.12107377,71.21143585,0.336638172,2.41010993,51,0.0,71.44756467
70.60886477,70.1978673,69.78686983,69.37587237,68.55387743,71.26306539,71.28056609,2.560037194,356,70.46806698,71.29656395,71.27247083,2.667022513,779.0,70.75913317,72.26595898,72.08338866,4.89698278,,,71.20823282,-0.826323227,2.243697697,9,71.05859247,71.03187097,71.05406681,-0.255974618,2.193941548,29,0.0,71.2442878,71.33713547,71.42998314,71.61567848,71.98706916,72.91554585,70.94886788,70.81140415,70.99696985,-0.417522896,2.233131657,61,0.0,71.07690476
69.04664588,68.6437344,68.24082292,67.83791143,67.03208847,69.95015292,70.31177227,2.772333257,378,69.17863617,70.28324836,70.313467,2.726792259,742.0,69.73258103,70.66891282,70.63457162,2.612216549,2000.0,70.33350262,69.77067223,0.103062276,2.391154364,9,69.42859703,69.39527661,69.442201,-0.775506328,3.171852782,28,0.0,69.61757927,69.71207038,69.8065615,69.99554374,70.37350821,71.3184194,69.52996984,69.48200223,69.41765185,-0.797786956,3.04205227,56,0.0,69.66360046
69.76488433,69.40682689,69.04876945,68.69071202,67.97459714,70.34884483,70.41914954,2.714735664,421,69.61778956,70.57936869,70.50862389,2.637339688,856.0,70.06667924,70.97724337,70.98489618,2.771277497,2384.0,70.6700314,70.30844675,0.515670918,3.007605641,7,70.38069322,70.04176003,70.33950993,-0.172374597,3.016407603,22,0.0,70.59389394,70.7004943,70.80709466,71.02029537,71.4466968,72.51270039,70.23093091,70.04176003,70.27721536,-0.237811517,2.83894429,45,0.0,70.38000211
70.2529398,69.82260832,69.39227684,68.96194535,68.10128239,70.90587227,71.14365273,2.827685207,301,70.04128664,70.78636881,70.77803878,2.583669576,636.0,70.19158012,70.62149361,70.64790227,2.441738751,1967.0,70.28328155,70.4077842,-0.521310811,2.80562331,13,70.46347123,70.75338933,70.05158159,-0.666420614,3.115044004,32,0.0,70.64024793,70.72863628,70.81702462,70.99380132,71.34735471,72.23123819,70.99262235,71.4417174,70.61751584,0.050181854,2.992484317,67,0.0,71.11479179
70.43894011,70.11067403,69.78240795,69.45414187,68.7976097,70.47720556,70.30160318,2.35806377,477,69.79040275,70.21057771,70.09331892,2.384622079,904.0,69.71168513,70.2993664,70.09706962,2.559515978,2410.0,69.99381609,71.26973487,0.731870407,2.190005867,8,71.10805123,70.89863945,71.1758159,0.65285654,1.890186363,16,0.0,71.35805123,71.48305123,71.60805123,71.85805123,72.35805123,73.60805123,70.62450172,70.76000403,70.93623189,0.219232656,2.265914101,38,0.0,70.78672314
71.03841229,70.60647808,70.17454386,69.74260965,68.87874123,71.89701628,72.03973208,2.58694341,372,71.1193025,71.76467223,71.63629375,2.569502783,792.0,71.23167044,71.88143216,71.77405516,2.643737695,2136.0,71.55687542,71.54073047,-0.299076451,1.643423423,13,71.25091326,71.93444405,71.30180491,-0.551966342,2.549826935,37,0.0,71.41531224,71.49751174,71.57971123,71.74411022,72.07290819,72.89490313,71.87582581,72.03252354,71.50624673,0.087960374,2.699596734,61,0.0,72.00386269
69.05734902,68.67273363,68.28811825,67.90350286,67.13427209,69.58581097,69.68604023,2.524847714,478,68.89972693,69.69465565,69.68604023,2.531734018,881.0,69.18929281,70.31108175,70.17676229,4.359597296,,,67.99688222,-0.962158932,3.001208089,5,68.88845334,68.92549533,68.63461377,-0.845231461,1.90882828,29,0.0,69.07414868,69.16699634,69.25984401,69.44553935,69.81693003,70.74540672,69.38369245,69.26474102,69.07758796,-0.374026759,2.260332878,54,0.0,69.51977522
70.41352735,70.03770434,69.66188132,69.28605831,68.53441228,70.92455119,70.81600203,2.387342978,386,70.1610713,71.00821523,71.01420869,2.468511409,792.0,70.47521344,71.08335214,70.98710116,4.222547851,,,71.62200686,0.649566351,2.488707238,7,70.85383479,71.28838851,71.09159559,-0.226241336,2.490393673,24,0.0,71.05795894,71.16002101,71.26208308,71.46620723,71.87445552,72.89507625,70.78935036,70.71609341,70.80953992,-0.243044577,2.389273818,50,0.0,70.93077172
70.05420885,69.70999466,69.36578046,69.02156627,68.33313787,70.67674544,70.80710817,2.517048454,413,69.93864369,70.75323773,70.88354654,2.436627112,805.0,70.2245572,71.17086286,71.08949081,2.598476131,2330.0,70.86011131,73.5271632,3.028068627,1.991744798,2,70.52159264,71.38389303,71.33816465,0.322937217,2.759161904,14,0.071428571,70.78885388,70.9224845,71.05611512,71.32337636,71.85789885,73.19420506,70.44987954,70.58713111,70.72452003,-0.180029762,3.121863529,39,0.025641026,70.6100077
69.94599997,69.58976472,69.23352947,68.87729422,68.16482372,70.38722449,70.26915583,2.579836395,506,69.72039316,70.19987478,70.19146908,2.877614554,1106.0,69.74883619,69.86960867,69.90033642,2.67135892,2561.0,69.57320303,70.87352302,-0.947132575,1.604727093,9,70.81700784,69.82047688,70.64226146,-0.243308883,3.261249684,16,0.0,71.06700784,71.19200784,71.31700784,71.56700784,72.06700784,73.31700784,70.23481688,70.09353838,70.40962877,-0.135171938,2.492126488,43,0.0,70.38731545
70.827101,70.46995814,70.11281528,69.75567243,69.04138671,70.88509383,71.02081713,2.594007325,387,70.12260098,70.61824053,70.58859958,2.726447947,765.0,70.07591438,70.71871592,70.74157162,2.591635145,2254.0,70.40276887,70.72868615,-0.200938726,2.453105105,5,70.83205578,71.15858244,70.92942519,0.10165469,2.476142508,25,0.0,71.03205578,71.13205578,71.23205578,71.43205578,71.83205578,72.83205578,71.17229059,71.20951154,71.05167609,0.518602125,2.388955455,48,0.0,71.31662816
69.58380383,69.21914135,68.85447887,68.48981639,67.76049143,70.47287458,70.61433501,2.664099504,394,69.71718549,70.97819368,70.97594739,2.636022854,820.0,70.45437096,72.11731276,72.07940364,2.811073853,2681.0,71.82761652,70.35928796,0.047745705,2.852986823,6,70.85182266,70.70207259,70.8845288,0.311114029,2.459219292,22,0.0,71.06502338,71.17162373,71.27822409,71.49142481,71.91782624,72.98382982,69.95924957,69.44491111,70.15066205,-0.802443619,2.721568858,49,0.0,70.10210671
71.39917708,70.9988567,70.59853631,70.19821593,69.39757516,71.32249162,71.65476472,3.02615832,370,70.54267875,70.93524432,71.01091382,2.790050789,736.0,70.38233698,71.38867694,71.38957667,2.828196113,2230.0,71.07103428,71.33673745,1.100665019,2.34643411,7,71.48884601,71.29887005,71.55883139,0.285213628,2.349648455,29,0.0,71.67454135,71.76738902,71.86023669,72.04593203,72.4173227,73.34579939,71.87154098,71.86600807,71.85916964,0.810279692,2.844886861,56,0.0,72.0051716
70.32139618,69.98275345,69.64411072,69.30546799,68.62818253,70.9735417,70.90174853,2.49946758,506,70.30671036,70.66214602,70.67698445,2.620194162,1147.0,70.21924207,70.40725988,70.22478217,2.506619647,2725.0,70.119912,71.82314712,1.022886528,3.378508943,4,70.62439101,70.86701543,70.96761456,-0.072947567,2.152256225,23,0.0,70.83290542,70.93716263,71.04141983,71.24993425,71.66696308,72.70953515,70.51199685,70.81917934,70.65485894,-0.41920514,2.290738521,45,0.0,70.66106805
70.27491909,69.95013419,69.62534929,69.30056439,68.65099459,70.45235084,70.277265,2.67380811,427,69.72644996,70.27477638,70.21879136,2.739267276,841.0,69.757535,71.48363616,71.12107377,5.100643106,,,71.26071093,1.402076928,3.181855003,9,71.23564737,70.90897103,71.65830026,1.234240143,2.569930413,25,0.0,71.43564737,71.53564737,71.63564737,71.83564737,72.23564737,73.23564737,70.59326168,70.25679188,71.11274131,0.345257191,2.767652229,49,0.0,70.73611882
69.9580366,69.59434011,69.23064363,68.86694715,68.13955418,70.49747147,70.11276949,2.391489155,377,69.72493217,70.34688764,70.11276949,2.424138328,764.0,69.80420668,70.98164872,71.0962611,4.699628785,,,69.20430572,-1.507005602,1.746954508,9,70.18148871,69.44116544,69.8567397,-0.432461125,2.102374868,22,0.0,70.39468943,70.50128978,70.60789014,70.82109086,71.24749229,72.31349587,70.22293729,69.79297079,70.20613448,-0.185334964,2.29328274,48,0.0,70.36727486
71.58701773,71.2316832,70.87634867,70.52101414,69.81034509,72.42919976,72.13291305,2.85716424,401,71.6801355,72.28770919,72.09274368,2.817689239,783.0,71.75165292,72.65132137,72.55876323,3.03755796,2169.0,72.32924305,71.63266783,-1.073861521,1.436406925,7,71.19456087,71.51407084,71.30712328,-1.191365286,1.961964717,27,0.0,71.38701096,71.48323601,71.57946105,71.77191114,72.15681132,73.11906177,71.89799171,71.97532933,71.60248636,-0.562957035,2.954302258,46,0.0,72.04543366
70.62900834,70.22739867,69.82578901,69.42417934,68.62096002,71.46476517,71.06503558,2.839311091,407,70.72124278,71.73191502,71.49709971,2.789424536,889.0,71.22883117,72.11707532,71.89571339,4.858141929,,,71.60481009,0.675265107,3.030606867,9,70.5884302,70.46007678,70.85190849,-1.096222212,2.958919094,31,0.0,70.7680355,70.85783815,70.9476408,71.1272461,71.48645671,72.38448322,71.43461007,71.03381007,70.95192658,-0.367510858,3.113798156,55,0.0,71.56945004
69.65034469,69.28855739,68.92677008,68.56498278,67.84140818,69.96243725,70.1864225,2.524047204,408,69.2198266,70.16223108,70.23311527,2.73421151,848.0,69.64712897,70.15132029,69.94893077,2.715720833,2262.0,69.83593244,69.97876816,0.130262684,2.632389537,6,69.14191532,69.39527661,69.51541669,-0.881336666,2.411041945,22,0.0,69.35511603,69.46171639,69.56831675,69.78151747,70.2079189,71.27392248,69.82323058,69.9859235,69.42721536,-0.680154212,2.588764321,48,0.0,69.96756814
71.4099343,71.04527182,70.68060934,70.31594686,69.5866219,71.13257574,71.31042222,2.821066512,398,70.38069368,71.00107214,71.00154273,2.746175502,841.0,70.48383076,71.28706233,71.09233519,2.839215098,2408.0,70.98138515,72.61765944,1.786305347,0.330082551,7,72.35293433,72.41200919,72.43305161,1.47581056,2.691535405,27,0.037037037,72.54538442,72.64160947,72.73783451,72.9302846,73.31518478,74.27743523,71.78216982,72.02656461,72.06147796,0.895868146,2.640420883,49,0.020408163,71.92502696
70.86530422,70.52509731,70.1848904,69.84468349,69.16426967,71.25877809,71.1628492,3.045019203,428,70.53372573,71.03734223,70.85892247,2.825211769,835.0,70.51824582,71.65513694,71.4305878,4.81441791,,,71.34131425,1.0818256,4.897207078,7,71.39009663,71.62338286,71.22878464,0.046108129,3.174467024,23,0.0,71.59861104,71.70286825,71.80712546,72.01563987,72.4326687,73.47524077,71.37829012,71.12967158,71.27428677,0.087617139,2.762513744,43,0.0,71.53078869
71.21738097,70.86114572,70.50491047,70.14867522,69.43620472,71.68290313,71.90990524,2.884718768,503,71.01408618,71.5617361,71.74780938,2.687258339,937.0,71.07170746,71.23377926,71.19448722,2.749531994,2585.0,70.93875278,71.70501835,1.388826167,2.870078501,9,72.00353967,71.90573043,71.97257219,0.529761718,4.127285245,22,0.0,72.21674038,72.32334074,72.4299411,72.64314182,73.06954325,74.13554683,71.74719644,72.12689778,71.92479916,0.346849843,3.350521524,43,0.0,71.89969501
70.38735276,70.03111751,69.67488226,69.31864701,68.60617651,70.56358448,70.61545696,2.492815504,428,69.83853212,70.51550468,70.5848442,2.384510384,854.0,70.00221525,70.82591727,70.72848602,2.625485832,2365.0,70.51747372,70.91382419,0.152360943,3.297892808,9,70.91272697,70.88678226,70.57773203,0.179413983,2.710399,26,0.0,71.10884311,71.20690118,71.30495924,71.50107538,71.89330765,72.87388833,70.82498823,70.78246627,70.68439082,0.384108744,2.796619776,45,0.0,70.97405942
71.87135931,71.50862119,71.14588306,70.78314494,70.05766869,71.59132847,71.379823,3.084647723,394,70.83563939,71.82082252,71.65257735,2.889531163,792.0,71.28782073,71.88759602,71.81794429,2.72301266,2339.0,71.5774429,70.3141623,-1.259264194,2.681022183,6,72.18868965,72.8381394,71.65507888,0.870069288,3.346980005,25,0.0,72.38868965,72.48868965,72.58868965,72.78868965,73.18868965,74.18868965,72.12773435,72.20017993,72.17065406,0.81231242,3.387485308,47,0.0,72.27359934
70.25905734,69.89727004,69.53548273,69.17369543,68.45012083,70.49932274,70.40097512,2.911579666,469,69.80668709,70.51250962,70.27468381,2.917899533,902.0,70.01306425,70.25289862,70.21055961,2.744829206,2290.0,69.93944484,70.33452962,-0.294536336,2.568938425,6,70.70991778,70.2275395,70.42654634,-0.155454544,2.463854269,20,0.0,70.93352458,71.04532798,71.15713138,71.38073817,71.82795177,72.94598576,70.68139704,70.14899641,70.60943182,0.298606503,3.190044571,46,0.0,70.828839
71.79891357,71.43521709,71.07152061,70.70782412,69.98043116,71.89179756,71.89641652,2.613382403,401,71.14273331,71.68843894,71.64341154,2.548343293,792.0,71.15543715,71.27259924,71.22196846,2.537460869,2204.0,70.9530885,73.22840791,1.835833426,0.961598775,7,72.84052156,73.08705395,72.40392377,0.727854205,2.31965693,20,0.0,73.06412836,73.17593176,73.28773516,73.51134196,73.95855555,75.07658954,72.20514455,72.17954643,72.3147329,0.428400645,2.604284819,48,0.0,72.34948212
